time[s],dr/dt[m/s],radius[m],pressure[atm],volume[m3],surface[m2],n[mol],conc.[mol/m3],dens.[kg/m3],velocity[m/s],kl[m/s],trans.[mol/s],Henry[atm]
6.363660e-01,-3.898335e+14,3.113089e-25,4.502848e+18,1.263757e-73,1.217848e-48,2.366457e-53,1.872558e+20,5.992185e+18,-1.262160e-27,8.351832e+15,5.926745e-14,3.003456e+17
6.363660e-01,-3.928900e+14,3.088871e-25,4.538152e+18,1.234492e-73,1.198973e-48,2.329781e-53,1.887239e+20,6.039166e+18,-1.252341e-27,8.417314e+15,5.926745e-14,3.027005e+17
6.363660e-01,-3.959704e+14,3.064842e-25,4.573733e+18,1.205904e-73,1.180391e-48,2.293674e-53,1.902036e+20,6.086516e+18,-1.242598e-27,8.483309e+15,5.926745e-14,3.050738e+17
6.363660e-01,-3.990750e+14,3.040999e-25,4.609593e+18,1.177979e-73,1.162097e-48,2.258126e-53,1.916949e+20,6.134236e+18,-1.232932e-27,8.549821e+15,5.926745e-14,3.074657e+17
6.363660e-01,-4.022039e+14,3.017342e-25,4.645734e+18,1.150700e-73,1.144087e-48,2.223129e-53,1.931978e+20,6.182331e+18,-1.223340e-27,8.616855e+15,5.926745e-14,3.098763e+17
6.363660e-01,-4.053573e+14,2.993869e-25,4.682158e+18,1.124054e-73,1.126355e-48,2.188674e-53,1.947126e+20,6.230803e+18,-1.213823e-27,8.684415e+15,5.926745e-14,3.123059e+17
6.363660e-01,-4.085355e+14,2.970579e-25,4.718868e+18,1.098024e-73,1.108899e-48,2.154753e-53,1.962392e+20,6.279655e+18,-1.204380e-27,8.752504e+15,5.926745e-14,3.147545e+17
6.363660e-01,-4.117385e+14,2.947469e-25,4.755866e+18,1.072597e-73,1.091713e-48,2.121358e-53,1.977778e+20,6.328890e+18,-1.195011e-27,8.821127e+15,5.926745e-14,3.172223e+17
6.363660e-01,-4.149667e+14,2.924540e-25,4.793154e+18,1.047758e-73,1.074793e-48,2.088481e-53,1.993285e+20,6.378511e+18,-1.185715e-27,8.890288e+15,5.926745e-14,3.197094e+17
6.363660e-01,-4.182202e+14,2.901788e-25,4.830734e+18,1.023495e-73,1.058136e-48,2.056113e-53,2.008913e+20,6.428521e+18,-1.176490e-27,8.959992e+15,5.926745e-14,3.222161e+17
6.363660e-01,-4.214993e+14,2.879214e-25,4.868609e+18,9.997941e-74,1.041736e-48,2.024247e-53,2.024664e+20,6.478923e+18,-1.167338e-27,9.030241e+15,5.926745e-14,3.247424e+17
6.363660e-01,-4.248040e+14,2.856816e-25,4.906781e+18,9.766418e-74,1.025591e-48,1.992874e-53,2.040538e+20,6.529721e+18,-1.158257e-27,9.101042e+15,5.926745e-14,3.272885e+17
6.363660e-01,-4.281346e+14,2.834591e-25,4.945252e+18,9.540256e-74,1.009696e-48,1.961988e-53,2.056536e+20,6.580916e+18,-1.149246e-27,9.172398e+15,5.926745e-14,3.298545e+17
6.363660e-01,-4.314914e+14,2.812540e-25,4.984025e+18,9.319331e-74,9.940478e-49,1.931581e-53,2.072660e+20,6.632513e+18,-1.140306e-27,9.244313e+15,5.926745e-14,3.324407e+17
6.363660e-01,-4.348744e+14,2.790660e-25,5.023102e+18,9.103522e-74,9.786418e-49,1.901645e-53,2.088911e+20,6.684515e+18,-1.131435e-27,9.316792e+15,5.926745e-14,3.350472e+17
6.363660e-01,-4.382840e+14,2.768950e-25,5.062485e+18,8.892710e-74,9.634745e-49,1.872172e-53,2.105289e+20,6.736924e+18,-1.122633e-27,9.389839e+15,5.926745e-14,3.376741e+17
6.363660e-01,-4.417203e+14,2.747410e-25,5.102177e+18,8.686781e-74,9.485423e-49,1.843157e-53,2.121795e+20,6.789744e+18,-1.113900e-27,9.463460e+15,5.926745e-14,3.403216e+17
6.363660e-01,-4.451836e+14,2.726036e-25,5.142180e+18,8.485620e-74,9.338415e-49,1.814591e-53,2.138431e+20,6.842978e+18,-1.105234e-27,9.537657e+15,5.926745e-14,3.429899e+17
6.363660e-01,-4.486740e+14,2.704830e-25,5.182496e+18,8.289118e-74,9.193686e-49,1.786468e-53,2.155197e+20,6.896630e+18,-1.096636e-27,9.612436e+15,5.926745e-14,3.456790e+17
6.363660e-01,-4.521918e+14,2.683788e-25,5.223129e+18,8.097166e-74,9.051199e-49,1.758781e-53,2.172094e+20,6.950702e+18,-1.088105e-27,9.687801e+15,5.926745e-14,3.483893e+17
6.363660e-01,-4.557371e+14,2.662909e-25,5.264081e+18,7.909658e-74,8.910921e-49,1.731523e-53,2.189125e+20,7.005199e+18,-1.079640e-27,9.763757e+15,5.926745e-14,3.511208e+17
6.363660e-01,-4.593103e+14,2.642193e-25,5.305353e+18,7.726494e-74,8.772817e-49,1.704687e-53,2.206288e+20,7.060122e+18,-1.071241e-27,9.840309e+15,5.926745e-14,3.538737e+17
6.363660e-01,-4.629115e+14,2.621639e-25,5.346949e+18,7.547570e-74,8.636854e-49,1.678267e-53,2.223586e+20,7.115476e+18,-1.062908e-27,9.917461e+15,5.926745e-14,3.566482e+17
6.363660e-01,-4.665409e+14,2.601244e-25,5.388871e+18,7.372790e-74,8.502997e-49,1.652257e-53,2.241020e+20,7.171264e+18,-1.054639e-27,9.995218e+15,5.926745e-14,3.594445e+17
6.363660e-01,-4.701988e+14,2.581008e-25,5.431122e+18,7.202058e-74,8.371215e-49,1.626650e-53,2.258591e+20,7.227490e+18,-1.046434e-27,1.007358e+16,5.926745e-14,3.622627e+17
6.363660e-01,-4.738853e+14,2.560929e-25,5.473704e+18,7.035279e-74,8.241476e-49,1.601440e-53,2.276299e+20,7.284156e+18,-1.038294e-27,1.015257e+16,5.926745e-14,3.651030e+17
6.363660e-01,-4.776007e+14,2.541007e-25,5.516620e+18,6.872362e-74,8.113747e-49,1.576620e-53,2.294146e+20,7.341267e+18,-1.030216e-27,1.023217e+16,5.926745e-14,3.679655e+17
6.363660e-01,-4.813453e+14,2.521239e-25,5.559873e+18,6.713218e-74,7.987998e-49,1.552185e-53,2.312133e+20,7.398825e+18,-1.022202e-27,1.031239e+16,5.926745e-14,3.708505e+17
6.363660e-01,-4.851193e+14,2.501625e-25,5.603464e+18,6.557759e-74,7.864198e-49,1.528129e-53,2.330261e+20,7.456835e+18,-1.014250e-27,1.039324e+16,5.926745e-14,3.737581e+17
6.363660e-01,-4.889228e+14,2.482164e-25,5.647398e+18,6.405900e-74,7.742316e-49,1.504446e-53,2.348531e+20,7.515300e+18,-1.006360e-27,1.047473e+16,5.926745e-14,3.766885e+17
6.363660e-01,-4.927561e+14,2.462855e-25,5.691676e+18,6.257558e-74,7.622324e-49,1.481129e-53,2.366945e+20,7.574223e+18,-9.985307e-28,1.055686e+16,5.926745e-14,3.796419e+17
6.363660e-01,-4.966195e+14,2.443695e-25,5.736301e+18,6.112651e-74,7.504191e-49,1.458174e-53,2.385502e+20,7.633607e+18,-9.907627e-28,1.063963e+16,5.926745e-14,3.826185e+17
6.363660e-01,-5.005132e+14,2.424685e-25,5.781275e+18,5.971100e-74,7.387889e-49,1.435575e-53,2.404206e+20,7.693458e+18,-9.830552e-28,1.072304e+16,5.926745e-14,3.856184e+17
6.363660e-01,-5.044375e+14,2.405822e-25,5.826603e+18,5.832826e-74,7.273389e-49,1.413326e-53,2.423056e+20,7.753778e+18,-9.754076e-28,1.080712e+16,5.926745e-14,3.886418e+17
6.363660e-01,-5.083924e+14,2.387106e-25,5.872286e+18,5.697755e-74,7.160664e-49,1.391422e-53,2.442053e+20,7.814570e+18,-9.678195e-28,1.089185e+16,5.926745e-14,3.916889e+17
6.363660e-01,-5.123784e+14,2.368536e-25,5.918327e+18,5.565811e-74,7.049686e-49,1.369857e-53,2.461200e+20,7.875840e+18,-9.602905e-28,1.097725e+16,5.926745e-14,3.947599e+17
6.363660e-01,-5.163957e+14,2.350110e-25,5.964729e+18,5.436923e-74,6.940428e-49,1.348627e-53,2.480497e+20,7.937589e+18,-9.528200e-28,1.106331e+16,5.926745e-14,3.978549e+17
6.363660e-01,-5.204444e+14,2.331828e-25,6.011495e+18,5.311020e-74,6.832863e-49,1.327726e-53,2.499945e+20,7.999823e+18,-9.454076e-28,1.115005e+16,5.926745e-14,4.009743e+17
6.363660e-01,-5.245249e+14,2.313687e-25,6.058627e+18,5.188032e-74,6.726966e-49,1.307148e-53,2.519545e+20,8.062545e+18,-9.380529e-28,1.123747e+16,5.926745e-14,4.041181e+17
6.363660e-01,-5.286374e+14,2.295688e-25,6.106129e+18,5.067892e-74,6.622709e-49,1.286890e-53,2.539300e+20,8.125759e+18,-9.307554e-28,1.132558e+16,5.926745e-14,4.072865e+17
6.363660e-01,-5.327821e+14,2.277829e-25,6.154004e+18,4.950534e-74,6.520068e-49,1.266945e-53,2.559209e+20,8.189468e+18,-9.235147e-28,1.141438e+16,5.926745e-14,4.104798e+17
6.363660e-01,-5.369594e+14,2.260109e-25,6.202254e+18,4.835894e-74,6.419019e-49,1.247309e-53,2.579274e+20,8.253676e+18,-9.163303e-28,1.150387e+16,5.926745e-14,4.136981e+17
6.363660e-01,-5.411693e+14,2.242527e-25,6.250882e+18,4.723909e-74,6.319535e-49,1.227978e-53,2.599496e+20,8.318388e+18,-9.092018e-28,1.159406e+16,5.926745e-14,4.169417e+17
6.363660e-01,-5.454123e+14,2.225081e-25,6.299891e+18,4.614516e-74,6.221593e-49,1.208947e-53,2.619877e+20,8.383608e+18,-9.021288e-28,1.168497e+16,5.926745e-14,4.202107e+17
6.363660e-01,-5.496886e+14,2.207771e-25,6.349285e+18,4.507658e-74,6.125169e-49,1.190210e-53,2.640418e+20,8.449339e+18,-8.951107e-28,1.177658e+16,5.926745e-14,4.235053e+17
6.363660e-01,-5.539983e+14,2.190596e-25,6.399066e+18,4.403273e-74,6.030239e-49,1.171764e-53,2.661120e+20,8.515585e+18,-8.881473e-28,1.186891e+16,5.926745e-14,4.268257e+17
6.363660e-01,-5.583419e+14,2.173555e-25,6.449237e+18,4.301306e-74,5.936781e-49,1.153604e-53,2.681985e+20,8.582350e+18,-8.812381e-28,1.196197e+16,5.926745e-14,4.301722e+17
6.363660e-01,-5.627195e+14,2.156646e-25,6.499801e+18,4.201700e-74,5.844771e-49,1.135725e-53,2.703012e+20,8.649639e+18,-8.743825e-28,1.205576e+16,5.926745e-14,4.335449e+17
6.363660e-01,-5.671315e+14,2.139868e-25,6.550762e+18,4.104401e-74,5.754187e-49,1.118123e-53,2.724205e+20,8.717456e+18,-8.675804e-28,1.215028e+16,5.926745e-14,4.369441e+17
6.363660e-01,-5.715780e+14,2.123221e-25,6.602123e+18,4.009355e-74,5.665007e-49,1.100794e-53,2.745564e+20,8.785804e+18,-8.608311e-28,1.224554e+16,5.926745e-14,4.403699e+17
6.363660e-01,-5.760594e+14,2.106704e-25,6.653886e+18,3.916510e-74,5.577209e-49,1.083734e-53,2.767090e+20,8.854689e+18,-8.541344e-28,1.234155e+16,5.926745e-14,4.438226e+17
6.363660e-01,-5.805759e+14,2.090315e-25,6.706055e+18,3.825815e-74,5.490772e-49,1.066938e-53,2.788785e+20,8.924113e+18,-8.474897e-28,1.243832e+16,5.926745e-14,4.473023e+17
6.363660e-01,-5.851279e+14,2.074054e-25,6.758633e+18,3.737220e-74,5.405674e-49,1.050402e-53,2.810650e+20,8.994081e+18,-8.408968e-28,1.253584e+16,5.926745e-14,4.508094e+17
6.363660e-01,-5.897155e+14,2.057919e-25,6.811624e+18,3.650677e-74,5.321896e-49,1.034122e-53,2.832687e+20,9.064599e+18,-8.343551e-28,1.263412e+16,5.926745e-14,4.543439e+17
6.363660e-01,-5.943391e+14,2.041909e-25,6.865030e+18,3.566137e-74,5.239415e-49,1.018095e-53,2.854896e+20,9.135669e+18,-8.278643e-28,1.273318e+16,5.926745e-14,4.579061e+17
6.363660e-01,-5.989990e+14,2.026025e-25,6.918854e+18,3.483556e-74,5.158214e-49,1.002317e-53,2.877280e+20,9.207296e+18,-8.214240e-28,1.283301e+16,5.926745e-14,4.614963e+17
6.363660e-01,-6.036954e+14,2.010263e-25,6.973101e+18,3.402887e-74,5.078270e-49,9.867824e-54,2.899839e+20,9.279485e+18,-8.150338e-28,1.293363e+16,5.926745e-14,4.651146e+17
6.363660e-01,-6.084286e+14,1.994625e-25,7.027773e+18,3.324086e-74,4.999566e-49,9.714889e-54,2.922575e+20,9.352240e+18,-8.086933e-28,1.303503e+16,5.926745e-14,4.687613e+17
6.363660e-01,-6.131989e+14,1.979108e-25,7.082873e+18,3.247110e-74,4.922081e-49,9.564325e-54,2.945489e+20,9.425565e+18,-8.024022e-28,1.313723e+16,5.926745e-14,4.724366e+17
6.363660e-01,-6.180066e+14,1.963711e-25,7.138406e+18,3.171916e-74,4.845797e-49,9.416095e-54,2.968583e+20,9.499465e+18,-7.961600e-28,1.324023e+16,5.926745e-14,4.761406e+17
6.363660e-01,-6.228520e+14,1.948435e-25,7.194373e+18,3.098463e-74,4.770696e-49,9.270161e-54,2.991858e+20,9.573944e+18,-7.899663e-28,1.334404e+16,5.926745e-14,4.798738e+17
6.363660e-01,-6.277354e+14,1.933277e-25,7.250780e+18,3.026712e-74,4.696758e-49,9.126490e-54,3.015315e+20,9.649008e+18,-7.838209e-28,1.344867e+16,5.926745e-14,4.836362e+17
6.363660e-01,-6.326571e+14,1.918238e-25,7.307629e+18,2.956622e-74,4.623966e-49,8.985045e-54,3.038956e+20,9.724660e+18,-7.777232e-28,1.355411e+16,5.926745e-14,4.874281e+17
6.363660e-01,-6.376174e+14,1.903315e-25,7.364924e+18,2.888155e-74,4.552303e-49,8.845792e-54,3.062783e+20,9.800905e+18,-7.716730e-28,1.366038e+16,5.926745e-14,4.912497e+17
6.363660e-01,-6.426166e+14,1.888508e-25,7.422668e+18,2.821274e-74,4.481750e-49,8.708697e-54,3.086796e+20,9.877748e+18,-7.656698e-28,1.376748e+16,5.926745e-14,4.951013e+17
6.363660e-01,-6.476549e+14,1.873817e-25,7.480864e+18,2.755941e-74,4.412290e-49,8.573728e-54,3.110998e+20,9.955194e+18,-7.597134e-28,1.387542e+16,5.926745e-14,4.989831e+17
6.363660e-01,-6.527328e+14,1.859240e-25,7.539517e+18,2.692122e-74,4.343907e-49,8.440849e-54,3.135389e+20,1.003325e+19,-7.538033e-28,1.398421e+16,5.926745e-14,5.028953e+17
6.363660e-01,-6.578505e+14,1.844776e-25,7.598630e+18,2.629780e-74,4.276584e-49,8.310031e-54,3.159972e+20,1.011191e+19,-7.479391e-28,1.409385e+16,5.926745e-14,5.068382e+17
6.363660e-01,-6.630083e+14,1.830425e-25,7.658206e+18,2.568882e-74,4.210305e-49,8.181240e-54,3.184748e+20,1.019119e+19,-7.421206e-28,1.420436e+16,5.926745e-14,5.108120e+17
6.363660e-01,-6.682066e+14,1.816185e-25,7.718250e+18,2.509394e-74,4.145052e-49,8.054444e-54,3.209717e+20,1.027110e+19,-7.363474e-28,1.431572e+16,5.926745e-14,5.148170e+17
6.363660e-01,-6.734456e+14,1.802056e-25,7.778764e+18,2.451283e-74,4.080811e-49,7.929614e-54,3.234883e+20,1.035162e+19,-7.306190e-28,1.442796e+16,5.926745e-14,5.188534e+17
6.363660e-01,-6.787256e+14,1.788037e-25,7.839753e+18,2.394519e-74,4.017565e-49,7.806719e-54,3.260245e+20,1.043279e+19,-7.249352e-28,1.454108e+16,5.926745e-14,5.229214e+17
6.363660e-01,-6.840471e+14,1.774127e-25,7.901219e+18,2.339069e-74,3.955300e-49,7.685728e-54,3.285807e+20,1.051458e+19,-7.192957e-28,1.465509e+16,5.926745e-14,5.270213e+17
6.363660e-01,-6.894103e+14,1.760326e-25,7.963168e+18,2.284903e-74,3.894000e-49,7.566613e-54,3.311569e+20,1.059702e+19,-7.137000e-28,1.476999e+16,5.926745e-14,5.311533e+17
6.363660e-01,-6.948156e+14,1.746631e-25,8.025602e+18,2.231991e-74,3.833649e-49,7.449343e-54,3.337533e+20,1.068011e+19,-7.081478e-28,1.488580e+16,5.926745e-14,5.353178e+17
6.363660e-01,-7.002632e+14,1.733044e-25,8.088526e+18,2.180304e-74,3.774234e-49,7.333891e-54,3.363701e+20,1.076384e+19,-7.026389e-28,1.500251e+16,5.926745e-14,5.395149e+17
6.363660e-01,-7.057535e+14,1.719562e-25,8.151944e+18,2.129815e-74,3.715740e-49,7.220228e-54,3.390073e+20,1.084824e+19,-6.971727e-28,1.512013e+16,5.926745e-14,5.437449e+17
6.363660e-01,-7.112869e+14,1.706184e-25,8.215858e+18,2.080494e-74,3.658153e-49,7.108327e-54,3.416653e+20,1.093329e+19,-6.917492e-28,1.523868e+16,5.926745e-14,5.480081e+17
6.363660e-01,-7.168637e+14,1.692911e-25,8.280274e+18,2.032316e-74,3.601457e-49,6.998160e-54,3.443441e+20,1.101901e+19,-6.863678e-28,1.535816e+16,5.926745e-14,5.523047e+17
6.363660e-01,-7.224842e+14,1.679742e-25,8.345194e+18,1.985253e-74,3.545641e-49,6.889701e-54,3.470439e+20,1.110540e+19,-6.810282e-28,1.547857e+16,5.926745e-14,5.566350e+17
6.363660e-01,-7.281488e+14,1.666674e-25,8.410624e+18,1.939281e-74,3.490690e-49,6.782922e-54,3.497648e+20,1.119247e+19,-6.757302e-28,1.559993e+16,5.926745e-14,5.609992e+17
6.363660e-01,-7.338577e+14,1.653708e-25,8.476566e+18,1.894373e-74,3.436590e-49,6.677799e-54,3.525071e+20,1.128023e+19,-6.704735e-28,1.572224e+16,5.926745e-14,5.653977e+17
6.363660e-01,-7.396115e+14,1.640844e-25,8.543026e+18,1.850504e-74,3.383329e-49,6.574304e-54,3.552709e+20,1.136867e+19,-6.652576e-28,1.584551e+16,5.926745e-14,5.698306e+17
6.363660e-01,-7.454103e+14,1.628079e-25,8.610007e+18,1.807652e-74,3.330893e-49,6.472414e-54,3.580564e+20,1.145780e+19,-6.600823e-28,1.596974e+16,5.926745e-14,5.742983e+17
6.363660e-01,-7.512546e+14,1.615413e-25,8.677513e+18,1.765792e-74,3.279270e-49,6.372102e-54,3.608637e+20,1.154764e+19,-6.549472e-28,1.609495e+16,5.926745e-14,5.788010e+17
6.363660e-01,-7.571448e+14,1.602846e-25,8.745548e+18,1.724901e-74,3.228447e-49,6.273346e-54,3.636930e+20,1.163818e+19,-6.498521e-28,1.622114e+16,5.926745e-14,5.833391e+17
6.363660e-01,-7.630811e+14,1.590377e-25,8.814116e+18,1.684958e-74,3.178411e-49,6.176120e-54,3.665445e+20,1.172942e+19,-6.447967e-28,1.634832e+16,5.926745e-14,5.879127e+17
6.363660e-01,-7.690639e+14,1.578005e-25,8.883222e+18,1.645939e-74,3.129151e-49,6.080400e-54,3.694184e+20,1.182139e+19,-6.397805e-28,1.647650e+16,5.926745e-14,5.925221e+17
6.363660e-01,-7.750937e+14,1.565729e-25,8.952870e+18,1.607824e-74,3.080655e-49,5.986165e-54,3.723148e+20,1.191407e+19,-6.348034e-28,1.660568e+16,5.926745e-14,5.971677e+17
6.363660e-01,-7.811707e+14,1.553549e-25,9.023064e+18,1.570591e-74,3.032910e-49,5.893389e-54,3.752338e+20,1.200748e+19,-6.298650e-28,1.673588e+16,5.926745e-14,6.018498e+17
6.363660e-01,-7.872954e+14,1.541463e-25,9.093809e+18,1.534221e-74,2.985905e-49,5.802052e-54,3.781758e+20,1.210163e+19,-6.249651e-28,1.686709e+16,5.926745e-14,6.065685e+17
6.363660e-01,-7.934681e+14,1.529471e-25,9.165108e+18,1.498693e-74,2.939629e-49,5.712130e-54,3.811409e+20,1.219651e+19,-6.201032e-28,1.699934e+16,5.926745e-14,6.113242e+17
6.363660e-01,-7.996892e+14,1.517573e-25,9.236966e+18,1.463987e-74,2.894070e-49,5.623602e-54,3.841292e+20,1.229213e+19,-6.152792e-28,1.713262e+16,5.926745e-14,6.161173e+17
6.363660e-01,-8.059591e+14,1.505767e-25,9.309387e+18,1.430085e-74,2.849217e-49,5.536446e-54,3.871409e+20,1.238851e+19,-6.104927e-28,1.726695e+16,5.926745e-14,6.209479e+17
6.363660e-01,-8.122781e+14,1.494053e-25,9.382377e+18,1.396969e-74,2.805059e-49,5.450640e-54,3.901762e+20,1.248564e+19,-6.057434e-28,1.740233e+16,5.926745e-14,6.258163e+17
6.363660e-01,-8.186467e+14,1.482430e-25,9.455938e+18,1.364619e-74,2.761585e-49,5.366165e-54,3.932354e+20,1.258353e+19,-6.010311e-28,1.753877e+16,5.926745e-14,6.307230e+17
6.363660e-01,-8.250652e+14,1.470898e-25,9.530077e+18,1.333018e-74,2.718785e-49,5.282998e-54,3.963185e+20,1.268219e+19,-5.963554e-28,1.767628e+16,5.926745e-14,6.356681e+17
6.363660e-01,-8.315341e+14,1.459455e-25,9.604796e+18,1.302150e-74,2.676649e-49,5.201121e-54,3.994258e+20,1.278163e+19,-5.917161e-28,1.781487e+16,5.926745e-14,6.406520e+17
6.363660e-01,-8.380536e+14,1.448101e-25,9.680102e+18,1.271995e-74,2.635165e-49,5.120512e-54,4.025574e+20,1.288184e+19,-5.871129e-28,1.795454e+16,5.926745e-14,6.456750e+17
6.363660e-01,-8.446243e+14,1.436836e-25,9.755997e+18,1.242540e-74,2.594325e-49,5.041153e-54,4.057137e+20,1.298284e+19,-5.825456e-28,1.809531e+16,5.926745e-14,6.507373e+17
6.363660e-01,-8.512465e+14,1.425658e-25,9.832488e+18,1.213766e-74,2.554117e-49,4.963024e-54,4.088946e+20,1.308463e+19,-5.780137e-28,1.823719e+16,5.926745e-14,6.558394e+17
6.363660e-01,-8.579206e+14,1.414568e-25,9.909579e+18,1.185659e-74,2.514533e-49,4.886106e-54,4.121005e+20,1.318722e+19,-5.735171e-28,1.838018e+16,5.926745e-14,6.609814e+17
6.363660e-01,-8.646470e+14,1.403563e-25,9.987274e+18,1.158202e-74,2.475562e-49,4.810379e-54,4.153315e+20,1.329061e+19,-5.690555e-28,1.852428e+16,5.926745e-14,6.661637e+17
6.363660e-01,-8.714262e+14,1.392644e-25,1.006558e+19,1.131382e-74,2.437195e-49,4.735827e-54,4.185879e+20,1.339481e+19,-5.646286e-28,1.866952e+16,5.926745e-14,6.713867e+17
6.363660e-01,-8.782585e+14,1.381810e-25,1.014450e+19,1.105182e-74,2.399422e-49,4.662430e-54,4.218698e+20,1.349983e+19,-5.602361e-28,1.881590e+16,5.926745e-14,6.766507e+17
6.363660e-01,-8.851444e+14,1.371061e-25,1.022403e+19,1.079589e-74,2.362235e-49,4.590170e-54,4.251774e+20,1.360568e+19,-5.558778e-28,1.896342e+16,5.926745e-14,6.819559e+17
6.363660e-01,-8.920843e+14,1.360395e-25,1.030419e+19,1.054589e-74,2.325625e-49,4.519030e-54,4.285110e+20,1.371235e+19,-5.515534e-28,1.911210e+16,5.926745e-14,6.873027e+17
6.363660e-01,-8.990786e+14,1.349812e-25,1.038498e+19,1.030168e-74,2.289582e-49,4.448993e-54,4.318707e+20,1.381986e+19,-5.472626e-28,1.926195e+16,5.926745e-14,6.926914e+17
6.363660e-01,-9.061277e+14,1.339311e-25,1.046640e+19,1.006312e-74,2.254097e-49,4.380041e-54,4.352567e+20,1.392821e+19,-5.430053e-28,1.941297e+16,5.926745e-14,6.981224e+17
6.363660e-01,-9.132321e+14,1.328892e-25,1.054847e+19,9.830089e-75,2.219162e-49,4.312158e-54,4.386693e+20,1.403742e+19,-5.387810e-28,1.956517e+16,5.926745e-14,7.035959e+17
6.363660e-01,-9.203922e+14,1.318554e-25,1.063117e+19,9.602452e-75,2.184769e-49,4.245327e-54,4.421086e+20,1.414748e+19,-5.345896e-28,1.971857e+16,5.926745e-14,7.091124e+17
6.363660e-01,-9.276085e+14,1.308296e-25,1.071452e+19,9.380087e-75,2.150909e-49,4.179532e-54,4.455749e+20,1.425840e+19,-5.304308e-28,1.987318e+16,5.926745e-14,7.146721e+17
6.363660e-01,-9.348813e+14,1.298118e-25,1.079853e+19,9.162871e-75,2.117574e-49,4.114756e-54,4.490684e+20,1.437019e+19,-5.263044e-28,2.002899e+16,5.926745e-14,7.202754e+17
6.363660e-01,-9.422111e+14,1.288020e-25,1.088319e+19,8.950686e-75,2.084755e-49,4.050985e-54,4.525893e+20,1.448286e+19,-5.222101e-28,2.018602e+16,5.926745e-14,7.259227e+17
6.363660e-01,-9.495984e+14,1.278000e-25,1.096852e+19,8.743414e-75,2.052445e-49,3.988201e-54,4.561378e+20,1.459641e+19,-5.181476e-28,2.034429e+16,5.926745e-14,7.316142e+17
6.363660e-01,-9.570437e+14,1.268058e-25,1.105452e+19,8.540941e-75,2.020635e-49,3.926391e-54,4.597141e+20,1.471085e+19,-5.141167e-28,2.050380e+16,5.926745e-14,7.373504e+17
6.363660e-01,-9.645473e+14,1.258193e-25,1.114119e+19,8.343158e-75,1.989319e-49,3.865539e-54,4.633184e+20,1.482619e+19,-5.101172e-28,2.066456e+16,5.926745e-14,7.431315e+17
6.363660e-01,-9.721097e+14,1.248405e-25,1.122854e+19,8.149954e-75,1.958488e-49,3.805629e-54,4.669510e+20,1.494243e+19,-5.061488e-28,2.082657e+16,5.926745e-14,7.489579e+17
6.363660e-01,-9.797314e+14,1.238693e-25,1.131658e+19,7.961225e-75,1.928135e-49,3.746649e-54,4.706121e+20,1.505959e+19,-5.022112e-28,2.098986e+16,5.926745e-14,7.548300e+17
6.363660e-01,-9.874129e+14,1.229057e-25,1.140530e+19,7.776866e-75,1.898252e-49,3.688582e-54,4.743019e+20,1.517766e+19,-4.983043e-28,2.115443e+16,5.926745e-14,7.607482e+17
6.363660e-01,-9.951546e+14,1.219496e-25,1.149473e+19,7.596776e-75,1.868832e-49,3.631415e-54,4.780206e+20,1.529666e+19,-4.944278e-28,2.132029e+16,5.926745e-14,7.667128e+17
6.363660e-01,-1.002957e+15,1.210009e-25,1.158485e+19,7.420857e-75,1.839869e-49,3.575135e-54,4.817685e+20,1.541659e+19,-4.905815e-28,2.148745e+16,5.926745e-14,7.727241e+17
6.363660e-01,-1.010821e+15,1.200596e-25,1.167568e+19,7.249011e-75,1.811354e-49,3.519726e-54,4.855457e+20,1.553746e+19,-4.867650e-28,2.165592e+16,5.926745e-14,7.787826e+17
6.363660e-01,-1.018746e+15,1.191256e-25,1.176722e+19,7.081145e-75,1.783281e-49,3.465176e-54,4.893526e+20,1.565928e+19,-4.829783e-28,2.182571e+16,5.926745e-14,7.848885e+17
6.363660e-01,-1.026733e+15,1.181988e-25,1.185948e+19,6.917166e-75,1.755643e-49,3.411472e-54,4.931893e+20,1.578206e+19,-4.792210e-28,2.199683e+16,5.926745e-14,7.910424e+17
6.363660e-01,-1.034783e+15,1.172793e-25,1.195246e+19,6.756984e-75,1.728434e-49,3.358600e-54,4.970561e+20,1.590580e+19,-4.754930e-28,2.216930e+16,5.926745e-14,7.972445e+17
6.363660e-01,-1.042896e+15,1.163670e-25,1.204618e+19,6.600512e-75,1.701646e-49,3.306548e-54,5.009532e+20,1.603050e+19,-4.717939e-28,2.234311e+16,5.926745e-14,8.034952e+17
6.363660e-01,-1.051073e+15,1.154617e-25,1.214062e+19,6.447663e-75,1.675273e-49,3.255302e-54,5.048809e+20,1.615619e+19,-4.681236e-28,2.251829e+16,5.926745e-14,8.097949e+17
6.363660e-01,-1.059314e+15,1.145635e-25,1.223581e+19,6.298354e-75,1.649309e-49,3.204850e-54,5.088394e+20,1.628286e+19,-4.644819e-28,2.269484e+16,5.926745e-14,8.161440e+17
6.363660e-01,-1.067619e+15,1.136722e-25,1.233174e+19,6.152502e-75,1.623748e-49,3.155181e-54,5.128289e+20,1.641052e+19,-4.608685e-28,2.287278e+16,5.926745e-14,8.225429e+17
6.363660e-01,-1.075990e+15,1.127879e-25,1.242843e+19,6.010028e-75,1.598583e-49,3.106281e-54,5.168496e+20,1.653919e+19,-4.572832e-28,2.305211e+16,5.926745e-14,8.289919e+17
