time[s],height[m],velocity[m/s],capillary_force[N],viscous_force[N],gravity_force[N]
2.910000e-01,3.475187e-02,4.400002e-02,1.094096e-04,3.847867e-05,6.629250e-05
2.920000e-01,3.479584e-02,4.387390e-02,1.094096e-04,3.841673e-05,6.637604e-05
2.930000e-01,3.483969e-02,4.374841e-02,1.094096e-04,3.835492e-05,6.645933e-05
2.940000e-01,3.488341e-02,4.362355e-02,1.094096e-04,3.829325e-05,6.654239e-05
2.950000e-01,3.492701e-02,4.349931e-02,1.094096e-04,3.823171e-05,6.662522e-05
2.960000e-01,3.497048e-02,4.337568e-02,1.094096e-04,3.817032e-05,6.670780e-05
2.970000e-01,3.501383e-02,4.325267e-02,1.094096e-04,3.810906e-05,6.679016e-05
2.980000e-01,3.505705e-02,4.313027e-02,1.094096e-04,3.804794e-05,6.687228e-05
2.990000e-01,3.510016e-02,4.300847e-02,1.094096e-04,3.798695e-05,6.695417e-05
3.000000e-01,3.514314e-02,4.288727e-02,1.094096e-04,3.792610e-05,6.703582e-05
3.010000e-01,3.518600e-02,4.276665e-02,1.094096e-04,3.786538e-05,6.711725e-05
3.020000e-01,3.522874e-02,4.264663e-02,1.094096e-04,3.780479e-05,6.719845e-05
3.030000e-01,3.527136e-02,4.252719e-02,1.094096e-04,3.774433e-05,6.727943e-05
3.040000e-01,3.531386e-02,4.240832e-02,1.094096e-04,3.768401e-05,6.736017e-05
3.050000e-01,3.535625e-02,4.229003e-02,1.094096e-04,3.762382e-05,6.744070e-05
3.060000e-01,3.539851e-02,4.217230e-02,1.094096e-04,3.756375e-05,6.752100e-05
3.070000e-01,3.544066e-02,4.205514e-02,1.094096e-04,3.750382e-05,6.760107e-05
3.080000e-01,3.548269e-02,4.193854e-02,1.094096e-04,3.744401e-05,6.768092e-05
3.090000e-01,3.552460e-02,4.182249e-02,1.094096e-04,3.738434e-05,6.776056e-05
3.100000e-01,3.556640e-02,4.170700e-02,1.094096e-04,3.732479e-05,6.783997e-05
3.110000e-01,3.560808e-02,4.159205e-02,1.094096e-04,3.726537e-05,6.791916e-05
3.120000e-01,3.564965e-02,4.147764e-02,1.094096e-04,3.720607e-05,6.799814e-05
3.130000e-01,3.569110e-02,4.136376e-02,1.094096e-04,3.714690e-05,6.807690e-05
3.140000e-01,3.573244e-02,4.125042e-02,1.094096e-04,3.708786e-05,6.815545e-05
3.150000e-01,3.577367e-02,4.113761e-02,1.094096e-04,3.702894e-05,6.823377e-05
3.160000e-01,3.581479e-02,4.102533e-02,1.094096e-04,3.697015e-05,6.831189e-05
3.170000e-01,3.585579e-02,4.091356e-02,1.094096e-04,3.691147e-05,6.838979e-05
3.180000e-01,3.589668e-02,4.080231e-02,1.094096e-04,3.685293e-05,6.846749e-05
3.190000e-01,3.593746e-02,4.069157e-02,1.094096e-04,3.679450e-05,6.854497e-05
3.200000e-01,3.597813e-02,4.058135e-02,1.094096e-04,3.673619e-05,6.862224e-05
3.210000e-01,3.601868e-02,4.047162e-02,1.094096e-04,3.667801e-05,6.869930e-05
3.220000e-01,3.605913e-02,4.036240e-02,1.094096e-04,3.661995e-05,6.877616e-05
3.230000e-01,3.609947e-02,4.025367e-02,1.094096e-04,3.656200e-05,6.885280e-05
3.240000e-01,3.613970e-02,4.014544e-02,1.094096e-04,3.650418e-05,6.892925e-05
3.250000e-01,3.617983e-02,4.003770e-02,1.094096e-04,3.644647e-05,6.900548e-05
3.260000e-01,3.621984e-02,3.993044e-02,1.094096e-04,3.638889e-05,6.908152e-05
3.270000e-01,3.625975e-02,3.982367e-02,1.094096e-04,3.633142e-05,6.915735e-05
3.280000e-01,3.629955e-02,3.971737e-02,1.094096e-04,3.627407e-05,6.923297e-05
3.290000e-01,3.633925e-02,3.961155e-02,1.094096e-04,3.621683e-05,6.930840e-05
3.300000e-01,3.637884e-02,3.950620e-02,1.094096e-04,3.615972e-05,6.938363e-05
3.310000e-01,3.641832e-02,3.940131e-02,1.094096e-04,3.610272e-05,6.945865e-05
3.320000e-01,3.645770e-02,3.929690e-02,1.094096e-04,3.604583e-05,6.953348e-05
3.330000e-01,3.649698e-02,3.919294e-02,1.094096e-04,3.598906e-05,6.960811e-05
3.340000e-01,3.653615e-02,3.908944e-02,1.094096e-04,3.593240e-05,6.968254e-05
3.350000e-01,3.657522e-02,3.898639e-02,1.094096e-04,3.587586e-05,6.975678e-05
3.360000e-01,3.661418e-02,3.888380e-02,1.094096e-04,3.581943e-05,6.983082e-05
3.370000e-01,3.665305e-02,3.878165e-02,1.094096e-04,3.576311e-05,6.990467e-05
3.380000e-01,3.669181e-02,3.867995e-02,1.094096e-04,3.570691e-05,6.997832e-05
3.390000e-01,3.673047e-02,3.857869e-02,1.094096e-04,3.565081e-05,7.005178e-05
3.400000e-01,3.676903e-02,3.847786e-02,1.094096e-04,3.559483e-05,7.012505e-05
3.410000e-01,3.680749e-02,3.837747e-02,1.094096e-04,3.553896e-05,7.019813e-05
3.420000e-01,3.684584e-02,3.827752e-02,1.094096e-04,3.548320e-05,7.027102e-05
3.430000e-01,3.688410e-02,3.817799e-02,1.094096e-04,3.542755e-05,7.034372e-05
3.440000e-01,3.692226e-02,3.807888e-02,1.094096e-04,3.537201e-05,7.041623e-05
3.450000e-01,3.696032e-02,3.798020e-02,1.094096e-04,3.531658e-05,7.048855e-05
3.460000e-01,3.699828e-02,3.788194e-02,1.094096e-04,3.526126e-05,7.056068e-05
3.470000e-01,3.703614e-02,3.778410e-02,1.094096e-04,3.520605e-05,7.063263e-05
3.480000e-01,3.707391e-02,3.768667e-02,1.094096e-04,3.515094e-05,7.070440e-05
3.490000e-01,3.711157e-02,3.758965e-02,1.094096e-04,3.509594e-05,7.077597e-05
3.500000e-01,3.714914e-02,3.749304e-02,1.094096e-04,3.504105e-05,7.084737e-05
3.510000e-01,3.718662e-02,3.739683e-02,1.094096e-04,3.498627e-05,7.091858e-05
3.520000e-01,3.722400e-02,3.730103e-02,1.094096e-04,3.493159e-05,7.098961e-05
3.530000e-01,3.726128e-02,3.720562e-02,1.094096e-04,3.487702e-05,7.106046e-05
3.540000e-01,3.729847e-02,3.711061e-02,1.094096e-04,3.482255e-05,7.113113e-05
3.550000e-01,3.733556e-02,3.701600e-02,1.094096e-04,3.476819e-05,7.120161e-05
3.560000e-01,3.737256e-02,3.692178e-02,1.094096e-04,3.471394e-05,7.127192e-05
3.570000e-01,3.740946e-02,3.682794e-02,1.094096e-04,3.465978e-05,7.134205e-05
3.580000e-01,3.744627e-02,3.673449e-02,1.094096e-04,3.460574e-05,7.141200e-05
3.590000e-01,3.748299e-02,3.664143e-02,1.094096e-04,3.455179e-05,7.148178e-05
3.600000e-01,3.751961e-02,3.654874e-02,1.094096e-04,3.449795e-05,7.155138e-05
3.610000e-01,3.755614e-02,3.645644e-02,1.094096e-04,3.444421e-05,7.162080e-05
3.620000e-01,3.759258e-02,3.636451e-02,1.094096e-04,3.439057e-05,7.169005e-05
3.630000e-01,3.762893e-02,3.627295e-02,1.094096e-04,3.433704e-05,7.175912e-05
3.640000e-01,3.766518e-02,3.618177e-02,1.094096e-04,3.428360e-05,7.182802e-05
3.650000e-01,3.770135e-02,3.609095e-02,1.094096e-04,3.423027e-05,7.189675e-05
3.660000e-01,3.773742e-02,3.600049e-02,1.094096e-04,3.417704e-05,7.196530e-05
3.670000e-01,3.777340e-02,3.591041e-02,1.094096e-04,3.412391e-05,7.203369e-05
3.680000e-01,3.780930e-02,3.582068e-02,1.094096e-04,3.407088e-05,7.210190e-05
3.690000e-01,3.784510e-02,3.573131e-02,1.094096e-04,3.401795e-05,7.216994e-05
3.700000e-01,3.788081e-02,3.564230e-02,1.094096e-04,3.396511e-05,7.223781e-05
3.710000e-01,3.791644e-02,3.555364e-02,1.094096e-04,3.391238e-05,7.230552e-05
3.720000e-01,3.795198e-02,3.546533e-02,1.094096e-04,3.385975e-05,7.237305e-05
3.730000e-01,3.798743e-02,3.537737e-02,1.094096e-04,3.380721e-05,7.244042e-05
3.740000e-01,3.802279e-02,3.528976e-02,1.094096e-04,3.375477e-05,7.250763e-05
3.750000e-01,3.805806e-02,3.520249e-02,1.094096e-04,3.370243e-05,7.257466e-05
3.760000e-01,3.809325e-02,3.511557e-02,1.094096e-04,3.365019e-05,7.264153e-05
3.770000e-01,3.812835e-02,3.502898e-02,1.094096e-04,3.359804e-05,7.270824e-05
3.780000e-01,3.816336e-02,3.494274e-02,1.094096e-04,3.354599e-05,7.277478e-05
3.790000e-01,3.819828e-02,3.485683e-02,1.094096e-04,3.349404e-05,7.284116e-05
3.800000e-01,3.823313e-02,3.477125e-02,1.094096e-04,3.344218e-05,7.290738e-05
3.810000e-01,3.826788e-02,3.468601e-02,1.094096e-04,3.339042e-05,7.297343e-05
3.820000e-01,3.830255e-02,3.460110e-02,1.094096e-04,3.333876e-05,7.303932e-05
3.830000e-01,3.833714e-02,3.451651e-02,1.094096e-04,3.328719e-05,7.310505e-05
3.840000e-01,3.837164e-02,3.443225e-02,1.094096e-04,3.323571e-05,7.317062e-05
3.850000e-01,3.840605e-02,3.434831e-02,1.094096e-04,3.318433e-05,7.323603e-05
3.860000e-01,3.844039e-02,3.426470e-02,1.094096e-04,3.313304e-05,7.330128e-05
3.870000e-01,3.847464e-02,3.418140e-02,1.094096e-04,3.308184e-05,7.336638e-05
3.880000e-01,3.850880e-02,3.409842e-02,1.094096e-04,3.303074e-05,7.343131e-05
3.890000e-01,3.854289e-02,3.401576e-02,1.094096e-04,3.297974e-05,7.349609e-05
3.900000e-01,3.857689e-02,3.393341e-02,1.094096e-04,3.292882e-05,7.356071e-05
3.910000e-01,3.861081e-02,3.385137e-02,1.094096e-04,3.287800e-05,7.362518e-05
3.920000e-01,3.864464e-02,3.376964e-02,1.094096e-04,3.282727e-05,7.368948e-05
3.930000e-01,3.867840e-02,3.368822e-02,1.094096e-04,3.277663e-05,7.375364e-05
3.940000e-01,3.871207e-02,3.360711e-02,1.094096e-04,3.272609e-05,7.381764e-05
3.950000e-01,3.874566e-02,3.352629e-02,1.094096e-04,3.267563e-05,7.388148e-05
3.960000e-01,3.877918e-02,3.344579e-02,1.094096e-04,3.262527e-05,7.394518e-05
3.970000e-01,3.881261e-02,3.336558e-02,1.094096e-04,3.257500e-05,7.400872e-05
3.980000e-01,3.884596e-02,3.328567e-02,1.094096e-04,3.252481e-05,7.407211e-05
3.990000e-01,3.887923e-02,3.320606e-02,1.094096e-04,3.247472e-05,7.413534e-05
4.000000e-01,3.891242e-02,3.312674e-02,1.094096e-04,3.242472e-05,7.419843e-05
4.010000e-01,3.894553e-02,3.304772e-02,1.094096e-04,3.237481e-05,7.426136e-05
4.020000e-01,3.897857e-02,3.296898e-02,1.094096e-04,3.232498e-05,7.432415e-05
4.030000e-01,3.901152e-02,3.289054e-02,1.094096e-04,3.227525e-05,7.438679e-05
4.040000e-01,3.904440e-02,3.281238e-02,1.094096e-04,3.222560e-05,7.444927e-05
4.050000e-01,3.907720e-02,3.273452e-02,1.094096e-04,3.217605e-05,7.451161e-05
4.060000e-01,3.910992e-02,3.265693e-02,1.094096e-04,3.212658e-05,7.457380e-05
4.070000e-01,3.914256e-02,3.257963e-02,1.094096e-04,3.207720e-05,7.463585e-05
4.080000e-01,3.917513e-02,3.250261e-02,1.094096e-04,3.202791e-05,7.469775e-05
4.090000e-01,3.920762e-02,3.242587e-02,1.094096e-04,3.197870e-05,7.475950e-05
4.100000e-01,3.924003e-02,3.234941e-02,1.094096e-04,3.192959e-05,7.482110e-05
4.110000e-01,3.927237e-02,3.227322e-02,1.094096e-04,3.188056e-05,7.488257e-05
4.120000e-01,3.930463e-02,3.219731e-02,1.094096e-04,3.183161e-05,7.494388e-05
4.130000e-01,3.933681e-02,3.212168e-02,1.094096e-04,3.178276e-05,7.500505e-05
4.140000e-01,3.936892e-02,3.204631e-02,1.094096e-04,3.173398e-05,7.506608e-05
4.150000e-01,3.940095e-02,3.197121e-02,1.094096e-04,3.168530e-05,7.512697e-05
4.160000e-01,3.943291e-02,3.189639e-02,1.094096e-04,3.163670e-05,7.518771e-05
4.170000e-01,3.946479e-02,3.182183e-02,1.094096e-04,3.158819e-05,7.524832e-05
4.180000e-01,3.949660e-02,3.174753e-02,1.094096e-04,3.153976e-05,7.530878e-05
4.190000e-01,3.952834e-02,3.167350e-02,1.094096e-04,3.149142e-05,7.536910e-05
4.200000e-01,3.956000e-02,3.159973e-02,1.094096e-04,3.144316e-05,7.542928e-05
4.210000e-01,3.959159e-02,3.152623e-02,1.094096e-04,3.139498e-05,7.548932e-05
4.220000e-01,3.962310e-02,3.145298e-02,1.094096e-04,3.134690e-05,7.554922e-05
4.230000e-01,3.965454e-02,3.137999e-02,1.094096e-04,3.129889e-05,7.560898e-05
4.240000e-01,3.968591e-02,3.130725e-02,1.094096e-04,3.125097e-05,7.566860e-05
4.250000e-01,3.971720e-02,3.123478e-02,1.094096e-04,3.120313e-05,7.572808e-05
4.260000e-01,3.974842e-02,3.116255e-02,1.094096e-04,3.115538e-05,7.578743e-05
4.270000e-01,3.977957e-02,3.109058e-02,1.094096e-04,3.110770e-05,7.584664e-05
4.280000e-01,3.981065e-02,3.101886e-02,1.094096e-04,3.106012e-05,7.590571e-05
4.290000e-01,3.984166e-02,3.094739e-02,1.094096e-04,3.101261e-05,7.596465e-05
4.300000e-01,3.987260e-02,3.087616e-02,1.094096e-04,3.096519e-05,7.602345e-05
4.310000e-01,3.990346e-02,3.080518e-02,1.094096e-04,3.091785e-05,7.608212e-05
4.320000e-01,3.993425e-02,3.073445e-02,1.094096e-04,3.087059e-05,7.614065e-05
4.330000e-01,3.996498e-02,3.066396e-02,1.094096e-04,3.082341e-05,7.619905e-05
4.340000e-01,3.999563e-02,3.059372e-02,1.094096e-04,3.077631e-05,7.625732e-05
4.350000e-01,4.002621e-02,3.052372e-02,1.094096e-04,3.072930e-05,7.631545e-05
4.360000e-01,4.005672e-02,3.045395e-02,1.094096e-04,3.068237e-05,7.637345e-05
4.370000e-01,4.008716e-02,3.038443e-02,1.094096e-04,3.063552e-05,7.643131e-05
4.380000e-01,4.011754e-02,3.031514e-02,1.094096e-04,3.058874e-05,7.648905e-05
4.390000e-01,4.014784e-02,3.024609e-02,1.094096e-04,3.054205e-05,7.654665e-05
4.400000e-01,4.017808e-02,3.017727e-02,1.094096e-04,3.049544e-05,7.660412e-05
4.410000e-01,4.020824e-02,3.010869e-02,1.094096e-04,3.044891e-05,7.666146e-05
4.420000e-01,4.023834e-02,3.004034e-02,1.094096e-04,3.040246e-05,7.671867e-05
4.430000e-01,4.026837e-02,2.997222e-02,1.094096e-04,3.035609e-05,7.677575e-05
4.440000e-01,4.029833e-02,2.990433e-02,1.094096e-04,3.030980e-05,7.683271e-05
4.450000e-01,4.032822e-02,2.983667e-02,1.094096e-04,3.026359e-05,7.688953e-05
4.460000e-01,4.035805e-02,2.976924e-02,1.094096e-04,3.021745e-05,7.694622e-05
4.470000e-01,4.038781e-02,2.970203e-02,1.094096e-04,3.017140e-05,7.700279e-05
4.480000e-01,4.041750e-02,2.963505e-02,1.094096e-04,3.012542e-05,7.705923e-05
4.490000e-01,4.044712e-02,2.956829e-02,1.094096e-04,3.007952e-05,7.711554e-05
4.500000e-01,4.047668e-02,2.950176e-02,1.094096e-04,3.003371e-05,7.717173e-05
4.510000e-01,4.050617e-02,2.943544e-02,1.094096e-04,2.998796e-05,7.722779e-05
4.520000e-01,4.053560e-02,2.936935e-02,1.094096e-04,2.994230e-05,7.728372e-05
4.530000e-01,4.056495e-02,2.930348e-02,1.094096e-04,2.989672e-05,7.733953e-05
4.540000e-01,4.059425e-02,2.923782e-02,1.094096e-04,2.985121e-05,7.739521e-05
4.550000e-01,4.062347e-02,2.917238e-02,1.094096e-04,2.980578e-05,7.745077e-05
4.560000e-01,4.065264e-02,2.910716e-02,1.094096e-04,2.976042e-05,7.750621e-05
4.570000e-01,4.068173e-02,2.904215e-02,1.094096e-04,2.971515e-05,7.756152e-05
4.580000e-01,4.071076e-02,2.897735e-02,1.094096e-04,2.966995e-05,7.761671e-05
4.590000e-01,4.073973e-02,2.891277e-02,1.094096e-04,2.962482e-05,7.767177e-05
4.600000e-01,4.076863e-02,2.884840e-02,1.094096e-04,2.957977e-05,7.772671e-05
4.610000e-01,4.079747e-02,2.878424e-02,1.094096e-04,2.953480e-05,7.778153e-05
4.620000e-01,4.082625e-02,2.872029e-02,1.094096e-04,2.948991e-05,7.783623e-05
4.630000e-01,4.085496e-02,2.865655e-02,1.094096e-04,2.944509e-05,7.789081e-05
4.640000e-01,4.088360e-02,2.859301e-02,1.094096e-04,2.940034e-05,7.794526e-05
4.650000e-01,4.091219e-02,2.852968e-02,1.094096e-04,2.935568e-05,7.799960e-05
4.660000e-01,4.094071e-02,2.846655e-02,1.094096e-04,2.931108e-05,7.805381e-05
4.670000e-01,4.096916e-02,2.840363e-02,1.094096e-04,2.926656e-05,7.810791e-05
4.680000e-01,4.099756e-02,2.834092e-02,1.094096e-04,2.922212e-05,7.816189e-05
4.690000e-01,4.102589e-02,2.827840e-02,1.094096e-04,2.917775e-05,7.821574e-05
4.700000e-01,4.105416e-02,2.821608e-02,1.094096e-04,2.913346e-05,7.826948e-05
4.710000e-01,4.108236e-02,2.815397e-02,1.094096e-04,2.908924e-05,7.832310e-05
4.720000e-01,4.111051e-02,2.809205e-02,1.094096e-04,2.904509e-05,7.837660e-05
4.730000e-01,4.113859e-02,2.803034e-02,1.094096e-04,2.900102e-05,7.842999e-05
4.740000e-01,4.116661e-02,2.796881e-02,1.094096e-04,2.895702e-05,7.848326e-05
4.750000e-01,4.119457e-02,2.790749e-02,1.094096e-04,2.891310e-05,7.853641e-05
4.760000e-01,4.122247e-02,2.784636e-02,1.094096e-04,2.886925e-05,7.858944e-05
4.770000e-01,4.125030e-02,2.778542e-02,1.094096e-04,2.882547e-05,7.864236e-05
4.780000e-01,4.127808e-02,2.772468e-02,1.094096e-04,2.878176e-05,7.869516e-05
4.790000e-01,4.130580e-02,2.766413e-02,1.094096e-04,2.873813e-05,7.874785e-05
4.800000e-01,4.133345e-02,2.760377e-02,1.094096e-04,2.869457e-05,7.880042e-05
4.810000e-01,4.136105e-02,2.754360e-02,1.094096e-04,2.865109e-05,7.885288e-05
4.820000e-01,4.138858e-02,2.748362e-02,1.094096e-04,2.860767e-05,7.890523e-05
4.830000e-01,4.141605e-02,2.742383e-02,1.094096e-04,2.856433e-05,7.895746e-05
4.840000e-01,4.144347e-02,2.736422e-02,1.094096e-04,2.852106e-05,7.900957e-05
4.850000e-01,4.147082e-02,2.730481e-02,1.094096e-04,2.847786e-05,7.906158e-05
4.860000e-01,4.149812e-02,2.724558e-02,1.094096e-04,2.843474e-05,7.911347e-05
4.870000e-01,4.152536e-02,2.718653e-02,1.094096e-04,2.839168e-05,7.916524e-05
4.880000e-01,4.155253e-02,2.712767e-02,1.094096e-04,2.834870e-05,7.921691e-05
4.890000e-01,4.157965e-02,2.706899e-02,1.094096e-04,2.830579e-05,7.926847e-05
4.900000e-01,4.160671e-02,2.701049e-02,1.094096e-04,2.826295e-05,7.931991e-05
4.910000e-01,4.163371e-02,2.695217e-02,1.094096e-04,2.822018e-05,7.937124e-05
4.920000e-01,4.166066e-02,2.689404e-02,1.094096e-04,2.817748e-05,7.942246e-05
4.930000e-01,4.168754e-02,2.683608e-02,1.094096e-04,2.813485e-05,7.947357e-05
4.940000e-01,4.171437e-02,2.677830e-02,1.094096e-04,2.809230e-05,7.952458e-05
4.950000e-01,4.174114e-02,2.672070e-02,1.094096e-04,2.804981e-05,7.957547e-05
4.960000e-01,4.176785e-02,2.666328e-02,1.094096e-04,2.800739e-05,7.962625e-05
4.970000e-01,4.179451e-02,2.660604e-02,1.094096e-04,2.796505e-05,7.967692e-05
4.980000e-01,4.182111e-02,2.654897e-02,1.094096e-04,2.792277e-05,7.972749e-05
4.990000e-01,4.184765e-02,2.649207e-02,1.094096e-04,2.788056e-05,7.977794e-05
5.000000e-01,4.187413e-02,2.643535e-02,1.094096e-04,2.783843e-05,7.982829e-05
5.010000e-01,4.190056e-02,2.637880e-02,1.094096e-04,2.779636e-05,7.987853e-05
5.020000e-01,4.192693e-02,2.632242e-02,1.094096e-04,2.775436e-05,7.992867e-05
5.030000e-01,4.195324e-02,2.626621e-02,1.094096e-04,2.771243e-05,7.997869e-05
5.040000e-01,4.197950e-02,2.621018e-02,1.094096e-04,2.767057e-05,8.002861e-05
5.050000e-01,4.200570e-02,2.615431e-02,1.094096e-04,2.762878e-05,8.007843e-05
5.060000e-01,4.203185e-02,2.609862e-02,1.094096e-04,2.758705e-05,8.012813e-05
5.070000e-01,4.205794e-02,2.604309e-02,1.094096e-04,2.754540e-05,8.017773e-05
5.080000e-01,4.208397e-02,2.598773e-02,1.094096e-04,2.750381e-05,8.022723e-05
5.090000e-01,4.210995e-02,2.593253e-02,1.094096e-04,2.746230e-05,8.027662e-05
5.100000e-01,4.213588e-02,2.587750e-02,1.094096e-04,2.742085e-05,8.032591e-05
5.110000e-01,4.216175e-02,2.582264e-02,1.094096e-04,2.737946e-05,8.037509e-05
5.120000e-01,4.218756e-02,2.576794e-02,1.094096e-04,2.733815e-05,8.042417e-05
5.130000e-01,4.221332e-02,2.571341e-02,1.094096e-04,2.729690e-05,8.047314e-05
5.140000e-01,4.223903e-02,2.565903e-02,1.094096e-04,2.725573e-05,8.052201e-05
5.150000e-01,4.226468e-02,2.560482e-02,1.094096e-04,2.721461e-05,8.057078e-05
5.160000e-01,4.229028e-02,2.555078e-02,1.094096e-04,2.717357e-05,8.061944e-05
5.170000e-01,4.231582e-02,2.549689e-02,1.094096e-04,2.713259e-05,8.066800e-05
5.180000e-01,4.234131e-02,2.544316e-02,1.094096e-04,2.709168e-05,8.071646e-05
5.190000e-01,4.236674e-02,2.538959e-02,1.094096e-04,2.705084e-05,8.076482e-05
5.200000e-01,4.239213e-02,2.533618e-02,1.094096e-04,2.701006e-05,8.081308e-05
5.210000e-01,4.241745e-02,2.528293e-02,1.094096e-04,2.696935e-05,8.086123e-05
5.220000e-01,4.244273e-02,2.522983e-02,1.094096e-04,2.692871e-05,8.090928e-05
5.230000e-01,4.246795e-02,2.517689e-02,1.094096e-04,2.688813e-05,8.095724e-05
5.240000e-01,4.249312e-02,2.512411e-02,1.094096e-04,2.684762e-05,8.100509e-05
5.250000e-01,4.251824e-02,2.507148e-02,1.094096e-04,2.680718e-05,8.105284e-05
5.260000e-01,4.254330e-02,2.501901e-02,1.094096e-04,2.676680e-05,8.110049e-05
5.270000e-01,4.256831e-02,2.496669e-02,1.094096e-04,2.672648e-05,8.114804e-05
5.280000e-01,4.259327e-02,2.491452e-02,1.094096e-04,2.668624e-05,8.119550e-05
5.290000e-01,4.261818e-02,2.486251e-02,1.094096e-04,2.664605e-05,8.124285e-05
5.300000e-01,4.264304e-02,2.481065e-02,1.094096e-04,2.660594e-05,8.129011e-05
5.310000e-01,4.266784e-02,2.475893e-02,1.094096e-04,2.656589e-05,8.133726e-05
5.320000e-01,4.269259e-02,2.470737e-02,1.094096e-04,2.652590e-05,8.138432e-05
5.330000e-01,4.271729e-02,2.465596e-02,1.094096e-04,2.648598e-05,8.143128e-05
5.340000e-01,4.274194e-02,2.460470e-02,1.094096e-04,2.644612e-05,8.147814e-05
5.350000e-01,4.276654e-02,2.455358e-02,1.094096e-04,2.640633e-05,8.152491e-05
5.360000e-01,4.279108e-02,2.450262e-02,1.094096e-04,2.636660e-05,8.157158e-05
5.370000e-01,4.281558e-02,2.445180e-02,1.094096e-04,2.632694e-05,8.161815e-05
5.380000e-01,4.284002e-02,2.440112e-02,1.094096e-04,2.628734e-05,8.166463e-05
5.390000e-01,4.286442e-02,2.435060e-02,1.094096e-04,2.624780e-05,8.171101e-05
5.400000e-01,4.288876e-02,2.430021e-02,1.094096e-04,2.620833e-05,8.175729e-05
5.410000e-01,4.291306e-02,2.424998e-02,1.094096e-04,2.616893e-05,8.180348e-05
5.420000e-01,4.293730e-02,2.419988e-02,1.094096e-04,2.612958e-05,8.184957e-05
5.430000e-01,4.296149e-02,2.414993e-02,1.094096e-04,2.609030e-05,8.189557e-05
5.440000e-01,4.298563e-02,2.410012e-02,1.094096e-04,2.605109e-05,8.194147e-05
5.450000e-01,4.300973e-02,2.405046e-02,1.094096e-04,2.601193e-05,8.198728e-05
5.460000e-01,4.303377e-02,2.400094e-02,1.094096e-04,2.597284e-05,8.203299e-05
5.470000e-01,4.305777e-02,2.395155e-02,1.094096e-04,2.593382e-05,8.207861e-05
5.480000e-01,4.308171e-02,2.390231e-02,1.094096e-04,2.589486e-05,8.212413e-05
5.490000e-01,4.310561e-02,2.385321e-02,1.094096e-04,2.585596e-05,8.216957e-05
5.500000e-01,4.312945e-02,2.380424e-02,1.094096e-04,2.581712e-05,8.221491e-05
5.510000e-01,4.315325e-02,2.375542e-02,1.094096e-04,2.577834e-05,8.226015e-05
5.520000e-01,4.317700e-02,2.370673e-02,1.094096e-04,2.573963e-05,8.230531e-05
5.530000e-01,4.320070e-02,2.365818e-02,1.094096e-04,2.570098e-05,8.235037e-05
5.540000e-01,4.322435e-02,2.360977e-02,1.094096e-04,2.566239e-05,8.239533e-05
5.550000e-01,4.324796e-02,2.356149e-02,1.094096e-04,2.562387e-05,8.244021e-05
5.560000e-01,4.327151e-02,2.351335e-02,1.094096e-04,2.558541e-05,8.248500e-05
5.570000e-01,4.329502e-02,2.346535e-02,1.094096e-04,2.554700e-05,8.252969e-05
5.580000e-01,4.331848e-02,2.341747e-02,1.094096e-04,2.550866e-05,8.257429e-05
5.590000e-01,4.334189e-02,2.336974e-02,1.094096e-04,2.547039e-05,8.261880e-05
5.600000e-01,4.336525e-02,2.332213e-02,1.094096e-04,2.543217e-05,8.266323e-05
5.610000e-01,4.338857e-02,2.327466e-02,1.094096e-04,2.539402e-05,8.270756e-05
5.620000e-01,4.341184e-02,2.322732e-02,1.094096e-04,2.535592e-05,8.275180e-05
5.630000e-01,4.343506e-02,2.318012e-02,1.094096e-04,2.531789e-05,8.279595e-05
5.640000e-01,4.345823e-02,2.313304e-02,1.094096e-04,2.527992e-05,8.284001e-05
5.650000e-01,4.348136e-02,2.308610e-02,1.094096e-04,2.524201e-05,8.288398e-05
5.660000e-01,4.350444e-02,2.303928e-02,1.094096e-04,2.520416e-05,8.292786e-05
5.670000e-01,4.352747e-02,2.299260e-02,1.094096e-04,2.516637e-05,8.297166e-05
5.680000e-01,4.355046e-02,2.294604e-02,1.094096e-04,2.512864e-05,8.301536e-05
5.690000e-01,4.357340e-02,2.289962e-02,1.094096e-04,2.509098e-05,8.305898e-05
5.700000e-01,4.359629e-02,2.285332e-02,1.094096e-04,2.505337e-05,8.310251e-05
5.710000e-01,4.361914e-02,2.280714e-02,1.094096e-04,2.501582e-05,8.314595e-05
5.720000e-01,4.364194e-02,2.276110e-02,1.094096e-04,2.497834e-05,8.318930e-05
5.730000e-01,4.366469e-02,2.271518e-02,1.094096e-04,2.494091e-05,8.323256e-05
5.740000e-01,4.368740e-02,2.266939e-02,1.094096e-04,2.490355e-05,8.327574e-05
5.750000e-01,4.371007e-02,2.262372e-02,1.094096e-04,2.486624e-05,8.331883e-05
5.760000e-01,4.373268e-02,2.257818e-02,1.094096e-04,2.482899e-05,8.336184e-05
