times[s],height[m],height_up[m],height_down[m],velocity[m/s],capillary_force[N],viscous_force[N],gravity_force[N],friction_force[N],Reynolds_Number,Fluid_Number,Weber_Number
1.400000e-01,2.428572e-02,2.409513e-02,2.391748e-02,9.259934e-02,1.094104e-04,-5.651956e-05,-4.626878e-05,-6.817892e-06,4.607003e+01,1.875446e+00,3.047182e-02
1.410000e-01,2.437780e-02,2.418657e-02,2.400743e-02,9.208399e-02,1.094104e-04,-5.641811e-05,-4.644421e-05,-6.742214e-06,4.581363e+01,1.865008e+00,3.013358e-02
1.420000e-01,2.446938e-02,2.427744e-02,2.409692e-02,9.157406e-02,1.094104e-04,-5.631645e-05,-4.661868e-05,-6.667749e-06,4.555993e+01,1.854681e+00,2.980077e-02
1.430000e-01,2.456045e-02,2.436775e-02,2.418597e-02,9.106949e-02,1.094104e-04,-5.621458e-05,-4.679218e-05,-6.594472e-06,4.530889e+01,1.844461e+00,2.947327e-02
1.440000e-01,2.465102e-02,2.445751e-02,2.427458e-02,9.057017e-02,1.094104e-04,-5.611253e-05,-4.696474e-05,-6.522358e-06,4.506047e+01,1.834349e+00,2.915096e-02
1.450000e-01,2.474109e-02,2.454673e-02,2.436276e-02,9.007602e-02,1.094104e-04,-5.601031e-05,-4.713635e-05,-6.451381e-06,4.481462e+01,1.824340e+00,2.883374e-02
1.460000e-01,2.483068e-02,2.463540e-02,2.445051e-02,8.958697e-02,1.094104e-04,-5.590792e-05,-4.730703e-05,-6.381518e-06,4.457131e+01,1.814436e+00,2.852149e-02
1.470000e-01,2.491978e-02,2.472355e-02,2.453783e-02,8.910294e-02,1.094104e-04,-5.580539e-05,-4.747678e-05,-6.312746e-06,4.433049e+01,1.804632e+00,2.821412e-02
1.480000e-01,2.500841e-02,2.481116e-02,2.462474e-02,8.862383e-02,1.094104e-04,-5.570272e-05,-4.764563e-05,-6.245042e-06,4.409213e+01,1.794929e+00,2.791153e-02
1.490000e-01,2.509656e-02,2.489825e-02,2.471122e-02,8.814959e-02,1.094104e-04,-5.559993e-05,-4.781357e-05,-6.178383e-06,4.385618e+01,1.785324e+00,2.761360e-02
1.500000e-01,2.518424e-02,2.498482e-02,2.479730e-02,8.768013e-02,1.094104e-04,-5.549704e-05,-4.798062e-05,-6.112750e-06,4.362262e+01,1.775816e+00,2.732026e-02
1.510000e-01,2.527145e-02,2.507087e-02,2.488296e-02,8.721537e-02,1.094104e-04,-5.539404e-05,-4.814678e-05,-6.048119e-06,4.339139e+01,1.766403e+00,2.703140e-02
1.520000e-01,2.535821e-02,2.515642e-02,2.496822e-02,8.675525e-02,1.094104e-04,-5.529096e-05,-4.831206e-05,-5.984471e-06,4.316247e+01,1.757084e+00,2.674694e-02
1.530000e-01,2.544451e-02,2.524147e-02,2.505309e-02,8.629969e-02,1.094104e-04,-5.518781e-05,-4.847648e-05,-5.921787e-06,4.293582e+01,1.747857e+00,2.646677e-02
1.540000e-01,2.553036e-02,2.532601e-02,2.513755e-02,8.584863e-02,1.094104e-04,-5.508459e-05,-4.864004e-05,-5.860046e-06,4.271141e+01,1.738722e+00,2.619083e-02
1.550000e-01,2.561576e-02,2.541006e-02,2.522163e-02,8.540200e-02,1.094104e-04,-5.498131e-05,-4.880274e-05,-5.799230e-06,4.248920e+01,1.729676e+00,2.591902e-02
1.560000e-01,2.570072e-02,2.549362e-02,2.530532e-02,8.495972e-02,1.094104e-04,-5.487799e-05,-4.896461e-05,-5.739320e-06,4.226916e+01,1.720718e+00,2.565126e-02
1.570000e-01,2.578524e-02,2.557669e-02,2.538862e-02,8.452174e-02,1.094104e-04,-5.477463e-05,-4.912564e-05,-5.680299e-06,4.205126e+01,1.711848e+00,2.538747e-02
1.580000e-01,2.586933e-02,2.565929e-02,2.547154e-02,8.408800e-02,1.094104e-04,-5.467125e-05,-4.928584e-05,-5.622148e-06,4.183546e+01,1.703063e+00,2.512757e-02
1.590000e-01,2.595299e-02,2.574141e-02,2.555409e-02,8.365842e-02,1.094104e-04,-5.456785e-05,-4.944523e-05,-5.564851e-06,4.162174e+01,1.694362e+00,2.487149e-02
1.600000e-01,2.603622e-02,2.582305e-02,2.563626e-02,8.323294e-02,1.094104e-04,-5.446444e-05,-4.960380e-05,-5.508391e-06,4.141005e+01,1.685745e+00,2.461915e-02
1.610000e-01,2.611903e-02,2.590423e-02,2.571807e-02,8.281152e-02,1.094104e-04,-5.436102e-05,-4.976157e-05,-5.452752e-06,4.120039e+01,1.677210e+00,2.437047e-02
1.620000e-01,2.620142e-02,2.598495e-02,2.579951e-02,8.239408e-02,1.094104e-04,-5.425762e-05,-4.991855e-05,-5.397917e-06,4.099270e+01,1.668755e+00,2.412540e-02
1.630000e-01,2.628340e-02,2.606521e-02,2.588058e-02,8.198056e-02,1.094104e-04,-5.415423e-05,-5.007473e-05,-5.343872e-06,4.078697e+01,1.660380e+00,2.388385e-02
1.640000e-01,2.636498e-02,2.614502e-02,2.596130e-02,8.157093e-02,1.094104e-04,-5.405086e-05,-5.023014e-05,-5.290602e-06,4.058317e+01,1.652084e+00,2.364576e-02
1.650000e-01,2.644614e-02,2.622437e-02,2.604166e-02,8.116510e-02,1.094104e-04,-5.394752e-05,-5.038478e-05,-5.238090e-06,4.038126e+01,1.643865e+00,2.341107e-02
1.660000e-01,2.652690e-02,2.630328e-02,2.612167e-02,8.076304e-02,1.094104e-04,-5.384422e-05,-5.053865e-05,-5.186324e-06,4.018123e+01,1.635721e+00,2.317970e-02
1.670000e-01,2.660727e-02,2.638175e-02,2.620134e-02,8.036469e-02,1.094104e-04,-5.374096e-05,-5.069176e-05,-5.135288e-06,3.998304e+01,1.627654e+00,2.295161e-02
1.680000e-01,2.668724e-02,2.645978e-02,2.628065e-02,7.996999e-02,1.094104e-04,-5.363775e-05,-5.084411e-05,-5.084970e-06,3.978667e+01,1.619660e+00,2.272671e-02
1.690000e-01,2.676682e-02,2.653737e-02,2.635962e-02,7.957890e-02,1.094104e-04,-5.353460e-05,-5.099573e-05,-5.035356e-06,3.959210e+01,1.611739e+00,2.250497e-02
1.700000e-01,2.684601e-02,2.661454e-02,2.643826e-02,7.919136e-02,1.094104e-04,-5.343150e-05,-5.114660e-05,-4.986432e-06,3.939929e+01,1.603890e+00,2.228631e-02
1.710000e-01,2.692482e-02,2.669128e-02,2.651656e-02,7.880733e-02,1.094104e-04,-5.332848e-05,-5.129674e-05,-4.938186e-06,3.920822e+01,1.596112e+00,2.207068e-02
1.720000e-01,2.700324e-02,2.676759e-02,2.659452e-02,7.842675e-02,1.094104e-04,-5.322553e-05,-5.144616e-05,-4.890606e-06,3.901888e+01,1.588404e+00,2.185803e-02
1.730000e-01,2.708129e-02,2.684349e-02,2.667216e-02,7.804958e-02,1.094104e-04,-5.312266e-05,-5.159486e-05,-4.843679e-06,3.883122e+01,1.580765e+00,2.164829e-02
1.740000e-01,2.715897e-02,2.691898e-02,2.674946e-02,7.767576e-02,1.094104e-04,-5.301987e-05,-5.174284e-05,-4.797393e-06,3.864525e+01,1.573194e+00,2.144142e-02
1.750000e-01,2.723627e-02,2.699405e-02,2.682645e-02,7.730527e-02,1.094104e-04,-5.291717e-05,-5.189013e-05,-4.751737e-06,3.846092e+01,1.565690e+00,2.123737e-02
1.760000e-01,2.731321e-02,2.706871e-02,2.690311e-02,7.693804e-02,1.094104e-04,-5.281457e-05,-5.203671e-05,-4.706699e-06,3.827821e+01,1.558252e+00,2.103607e-02
1.770000e-01,2.738978e-02,2.714297e-02,2.697945e-02,7.657403e-02,1.094104e-04,-5.271206e-05,-5.218259e-05,-4.662269e-06,3.809711e+01,1.550880e+00,2.083750e-02
1.780000e-01,2.746600e-02,2.721683e-02,2.705548e-02,7.621321e-02,1.094104e-04,-5.260966e-05,-5.232779e-05,-4.618434e-06,3.791760e+01,1.543572e+00,2.064158e-02
1.790000e-01,2.754185e-02,2.729029e-02,2.713119e-02,7.585552e-02,1.094104e-04,-5.250737e-05,-5.247231e-05,-4.575185e-06,3.773964e+01,1.536328e+00,2.044829e-02
1.800000e-01,2.761735e-02,2.736336e-02,2.720660e-02,7.550093e-02,1.094104e-04,-5.240518e-05,-5.261616e-05,-4.532512e-06,3.756322e+01,1.529146e+00,2.025756e-02
1.810000e-01,2.769250e-02,2.743604e-02,2.728169e-02,7.514940e-02,1.094104e-04,-5.230312e-05,-5.275933e-05,-4.490403e-06,3.738833e+01,1.522026e+00,2.006936e-02
1.820000e-01,2.776730e-02,2.750833e-02,2.735648e-02,7.480088e-02,1.094104e-04,-5.220118e-05,-5.290184e-05,-4.448849e-06,3.721493e+01,1.514968e+00,1.988364e-02
1.830000e-01,2.784176e-02,2.758024e-02,2.743097e-02,7.445533e-02,1.094104e-04,-5.209936e-05,-5.304369e-05,-4.407841e-06,3.704302e+01,1.507969e+00,1.970036e-02
1.840000e-01,2.791587e-02,2.765177e-02,2.750516e-02,7.411272e-02,1.094104e-04,-5.199767e-05,-5.318489e-05,-4.367368e-06,3.687256e+01,1.501030e+00,1.951947e-02
1.850000e-01,2.798965e-02,2.772292e-02,2.757905e-02,7.377301e-02,1.094104e-04,-5.189611e-05,-5.332544e-05,-4.327422e-06,3.670355e+01,1.494150e+00,1.934094e-02
1.860000e-01,2.806308e-02,2.779369e-02,2.765265e-02,7.343616e-02,1.094104e-04,-5.179468e-05,-5.346535e-05,-4.287994e-06,3.653596e+01,1.487328e+00,1.916472e-02
1.870000e-01,2.813618e-02,2.786410e-02,2.772596e-02,7.310213e-02,1.094104e-04,-5.169340e-05,-5.360462e-05,-4.249074e-06,3.636977e+01,1.480562e+00,1.899077e-02
1.880000e-01,2.820896e-02,2.793413e-02,2.779897e-02,7.277088e-02,1.094104e-04,-5.159225e-05,-5.374326e-05,-4.210654e-06,3.620497e+01,1.473853e+00,1.881905e-02
1.890000e-01,2.828140e-02,2.800380e-02,2.787170e-02,7.244238e-02,1.094104e-04,-5.149125e-05,-5.388128e-05,-4.172725e-06,3.604153e+01,1.467200e+00,1.864953e-02
1.900000e-01,2.835351e-02,2.807311e-02,2.794414e-02,7.211660e-02,1.094104e-04,-5.139040e-05,-5.401868e-05,-4.135279e-06,3.587945e+01,1.460602e+00,1.848217e-02
1.910000e-01,2.842531e-02,2.814207e-02,2.801630e-02,7.179350e-02,1.094104e-04,-5.128970e-05,-5.415546e-05,-4.098308e-06,3.571870e+01,1.454058e+00,1.831693e-02
1.920000e-01,2.849678e-02,2.821066e-02,2.808818e-02,7.147305e-02,1.094104e-04,-5.118915e-05,-5.429163e-05,-4.061803e-06,3.555927e+01,1.447568e+00,1.815378e-02
1.930000e-01,2.856794e-02,2.827890e-02,2.815978e-02,7.115521e-02,1.094104e-04,-5.108876e-05,-5.442719e-05,-4.025758e-06,3.540114e+01,1.441131e+00,1.799268e-02
1.940000e-01,2.863878e-02,2.834680e-02,2.823111e-02,7.083994e-02,1.094104e-04,-5.098853e-05,-5.456215e-05,-3.990164e-06,3.524429e+01,1.434746e+00,1.783360e-02
1.950000e-01,2.870930e-02,2.841434e-02,2.830216e-02,7.052723e-02,1.094104e-04,-5.088846e-05,-5.469652e-05,-3.955013e-06,3.508871e+01,1.428412e+00,1.767650e-02
1.960000e-01,2.877952e-02,2.848154e-02,2.837294e-02,7.021703e-02,1.094104e-04,-5.078856e-05,-5.483030e-05,-3.920299e-06,3.493438e+01,1.422130e+00,1.752135e-02
1.970000e-01,2.884943e-02,2.854840e-02,2.844345e-02,6.990932e-02,1.094104e-04,-5.068882e-05,-5.496349e-05,-3.886015e-06,3.478128e+01,1.415897e+00,1.736811e-02
1.980000e-01,2.891903e-02,2.861492e-02,2.851369e-02,6.960406e-02,1.094104e-04,-5.058925e-05,-5.509609e-05,-3.852152e-06,3.462941e+01,1.409715e+00,1.721677e-02
1.990000e-01,2.898833e-02,2.868110e-02,2.858367e-02,6.930122e-02,1.094104e-04,-5.048984e-05,-5.522813e-05,-3.818705e-06,3.447875e+01,1.403581e+00,1.706728e-02
2.000000e-01,2.905734e-02,2.874695e-02,2.865339e-02,6.900078e-02,1.094104e-04,-5.039062e-05,-5.535959e-05,-3.785666e-06,3.432927e+01,1.397496e+00,1.691962e-02
2.010000e-01,2.912604e-02,2.881247e-02,2.872284e-02,6.870271e-02,1.094104e-04,-5.029156e-05,-5.549048e-05,-3.753030e-06,3.418097e+01,1.391459e+00,1.677375e-02
2.020000e-01,2.919445e-02,2.887766e-02,2.879204e-02,6.840697e-02,1.094104e-04,-5.019268e-05,-5.562081e-05,-3.720788e-06,3.403383e+01,1.385470e+00,1.662965e-02
2.030000e-01,2.926256e-02,2.894253e-02,2.886098e-02,6.811354e-02,1.094104e-04,-5.009399e-05,-5.575057e-05,-3.688936e-06,3.388785e+01,1.379527e+00,1.648729e-02
2.040000e-01,2.933038e-02,2.900707e-02,2.892966e-02,6.782239e-02,1.094104e-04,-4.999547e-05,-5.587979e-05,-3.657467e-06,3.374299e+01,1.373630e+00,1.634664e-02
2.050000e-01,2.939791e-02,2.907129e-02,2.899809e-02,6.753349e-02,1.094104e-04,-4.989713e-05,-5.600845e-05,-3.626374e-06,3.359926e+01,1.367779e+00,1.620768e-02
2.060000e-01,2.946516e-02,2.913519e-02,2.906627e-02,6.724682e-02,1.094104e-04,-4.979898e-05,-5.613657e-05,-3.595653e-06,3.345664e+01,1.361973e+00,1.607037e-02
2.070000e-01,2.953212e-02,2.919878e-02,2.913421e-02,6.696234e-02,1.094104e-04,-4.970101e-05,-5.626415e-05,-3.565296e-06,3.331510e+01,1.356211e+00,1.593470e-02
2.080000e-01,2.959880e-02,2.926205e-02,2.920189e-02,6.668004e-02,1.094104e-04,-4.960322e-05,-5.639118e-05,-3.535298e-06,3.317466e+01,1.350494e+00,1.580063e-02
2.090000e-01,2.966520e-02,2.932502e-02,2.926933e-02,6.639989e-02,1.094104e-04,-4.950563e-05,-5.651769e-05,-3.505654e-06,3.303528e+01,1.344820e+00,1.566813e-02
2.100000e-01,2.973133e-02,2.938767e-02,2.933652e-02,6.612187e-02,1.094104e-04,-4.940822e-05,-5.664366e-05,-3.476358e-06,3.289695e+01,1.339189e+00,1.553720e-02
2.110000e-01,2.979717e-02,2.945002e-02,2.940348e-02,6.584594e-02,1.094104e-04,-4.931101e-05,-5.676911e-05,-3.447404e-06,3.275967e+01,1.333600e+00,1.540779e-02
2.120000e-01,2.986274e-02,2.951207e-02,2.947019e-02,6.557208e-02,1.094104e-04,-4.921398e-05,-5.689404e-05,-3.418788e-06,3.262342e+01,1.328054e+00,1.527990e-02
2.130000e-01,2.992804e-02,2.957381e-02,2.953666e-02,6.530027e-02,1.094104e-04,-4.911715e-05,-5.701845e-05,-3.390504e-06,3.248819e+01,1.322549e+00,1.515348e-02
2.140000e-01,2.999307e-02,2.963526e-02,2.960290e-02,6.503049e-02,1.094104e-04,-4.902052e-05,-5.714234e-05,-3.362547e-06,3.235397e+01,1.317085e+00,1.502853e-02
2.150000e-01,3.005784e-02,2.969640e-02,2.966891e-02,6.476271e-02,1.094104e-04,-4.892408e-05,-5.726573e-05,-3.334912e-06,3.222075e+01,1.311661e+00,1.490502e-02
2.160000e-01,3.012233e-02,2.975726e-02,2.973468e-02,6.449692e-02,1.094104e-04,-4.882783e-05,-5.738860e-05,-3.307594e-06,3.208851e+01,1.306278e+00,1.478293e-02
2.170000e-01,3.018657e-02,2.981782e-02,2.980022e-02,6.423308e-02,1.094104e-04,-4.873178e-05,-5.751098e-05,-3.280588e-06,3.195724e+01,1.300934e+00,1.466223e-02
2.180000e-01,3.025054e-02,2.987809e-02,2.986553e-02,6.397117e-02,1.094104e-04,-4.863593e-05,-5.763286e-05,-3.253890e-06,3.182694e+01,1.295630e+00,1.454290e-02
2.190000e-01,3.031425e-02,2.993807e-02,2.993061e-02,6.371118e-02,1.094104e-04,-4.854028e-05,-5.775424e-05,-3.227495e-06,3.169758e+01,1.290364e+00,1.442493e-02
2.200000e-01,3.037770e-02,2.999777e-02,2.999547e-02,6.345307e-02,1.094104e-04,-4.844483e-05,-5.787513e-05,-3.201398e-06,3.156917e+01,1.285137e+00,1.430829e-02
2.210000e-01,3.044090e-02,3.005718e-02,3.006010e-02,6.319684e-02,1.094104e-04,-4.834958e-05,-5.799553e-05,-3.175595e-06,3.144169e+01,1.279947e+00,1.419297e-02
2.220000e-01,3.050384e-02,3.011631e-02,3.012451e-02,6.294246e-02,1.094104e-04,-4.825453e-05,-5.811545e-05,-3.150081e-06,3.131513e+01,1.274795e+00,1.407894e-02
2.230000e-01,3.056653e-02,3.017516e-02,3.018870e-02,6.268991e-02,1.094104e-04,-4.815969e-05,-5.823488e-05,-3.124853e-06,3.118948e+01,1.269680e+00,1.396618e-02
2.240000e-01,3.062897e-02,3.023373e-02,3.025267e-02,6.243916e-02,1.094104e-04,-4.806504e-05,-5.835384e-05,-3.099905e-06,3.106473e+01,1.264602e+00,1.385468e-02
2.250000e-01,3.069116e-02,3.029203e-02,3.031642e-02,6.219021e-02,1.094104e-04,-4.797060e-05,-5.847232e-05,-3.075235e-06,3.094087e+01,1.259560e+00,1.374442e-02
2.260000e-01,3.075310e-02,3.035005e-02,3.037995e-02,6.194302e-02,1.094104e-04,-4.787637e-05,-5.859034e-05,-3.050837e-06,3.081789e+01,1.254553e+00,1.363538e-02
2.270000e-01,3.081480e-02,3.040781e-02,3.044327e-02,6.169758e-02,1.094104e-04,-4.778234e-05,-5.870788e-05,-3.026708e-06,3.069578e+01,1.249582e+00,1.352754e-02
2.280000e-01,3.087626e-02,3.046529e-02,3.050637e-02,6.145387e-02,1.094104e-04,-4.768851e-05,-5.882496e-05,-3.002844e-06,3.057453e+01,1.244646e+00,1.342088e-02
2.290000e-01,3.093747e-02,3.052250e-02,3.056926e-02,6.121188e-02,1.094104e-04,-4.759489e-05,-5.894158e-05,-2.979241e-06,3.045413e+01,1.239745e+00,1.331539e-02
2.300000e-01,3.099844e-02,3.057945e-02,3.063194e-02,6.097158e-02,1.094104e-04,-4.750148e-05,-5.905775e-05,-2.955896e-06,3.033458e+01,1.234878e+00,1.321105e-02
2.310000e-01,3.105917e-02,3.063614e-02,3.069441e-02,6.073295e-02,1.094104e-04,-4.740827e-05,-5.917345e-05,-2.932804e-06,3.021586e+01,1.230045e+00,1.310784e-02
2.320000e-01,3.111967e-02,3.069256e-02,3.075667e-02,6.049598e-02,1.094104e-04,-4.731527e-05,-5.928871e-05,-2.909962e-06,3.009796e+01,1.225246e+00,1.300575e-02
2.330000e-01,3.117993e-02,3.074872e-02,3.081873e-02,6.026064e-02,1.094104e-04,-4.722248e-05,-5.940352e-05,-2.887366e-06,2.998088e+01,1.220479e+00,1.290476e-02
2.340000e-01,3.123996e-02,3.080463e-02,3.088058e-02,6.002693e-02,1.094104e-04,-4.712989e-05,-5.951788e-05,-2.865013e-06,2.986460e+01,1.215746e+00,1.280486e-02
2.350000e-01,3.129975e-02,3.086027e-02,3.094223e-02,5.979483e-02,1.094104e-04,-4.703751e-05,-5.963180e-05,-2.842900e-06,2.974912e+01,1.211045e+00,1.270603e-02
2.360000e-01,3.135931e-02,3.091567e-02,3.100367e-02,5.956431e-02,1.094104e-04,-4.694534e-05,-5.974528e-05,-2.821022e-06,2.963443e+01,1.206376e+00,1.260825e-02
2.370000e-01,3.141865e-02,3.097081e-02,3.106492e-02,5.933536e-02,1.094104e-04,-4.685338e-05,-5.985833e-05,-2.799377e-06,2.952053e+01,1.201739e+00,1.251151e-02
2.380000e-01,3.147776e-02,3.102570e-02,3.112596e-02,5.910797e-02,1.094104e-04,-4.676163e-05,-5.997094e-05,-2.777962e-06,2.940740e+01,1.197134e+00,1.241580e-02
2.390000e-01,3.153664e-02,3.108033e-02,3.118681e-02,5.888211e-02,1.094104e-04,-4.667009e-05,-6.008312e-05,-2.756773e-06,2.929503e+01,1.192560e+00,1.232109e-02
2.400000e-01,3.159530e-02,3.113473e-02,3.124746e-02,5.865778e-02,1.094104e-04,-4.657876e-05,-6.019487e-05,-2.735807e-06,2.918342e+01,1.188016e+00,1.222739e-02
2.410000e-01,3.165373e-02,3.118887e-02,3.130791e-02,5.843495e-02,1.094104e-04,-4.648764e-05,-6.030620e-05,-2.715061e-06,2.907256e+01,1.183503e+00,1.213467e-02
2.420000e-01,3.171195e-02,3.124277e-02,3.136817e-02,5.821361e-02,1.094104e-04,-4.639672e-05,-6.041711e-05,-2.694532e-06,2.896244e+01,1.179020e+00,1.204291e-02
2.430000e-01,3.176994e-02,3.129643e-02,3.142823e-02,5.799375e-02,1.094104e-04,-4.630602e-05,-6.052760e-05,-2.674217e-06,2.885305e+01,1.174567e+00,1.195212e-02
2.440000e-01,3.182772e-02,3.134985e-02,3.148811e-02,5.777535e-02,1.094104e-04,-4.621552e-05,-6.063767e-05,-2.654113e-06,2.874439e+01,1.170144e+00,1.186226e-02
2.450000e-01,3.188527e-02,3.140303e-02,3.154779e-02,5.755839e-02,1.094104e-04,-4.612524e-05,-6.074733e-05,-2.634217e-06,2.863645e+01,1.165750e+00,1.177334e-02
2.460000e-01,3.194262e-02,3.145597e-02,3.160728e-02,5.734286e-02,1.094104e-04,-4.603517e-05,-6.085658e-05,-2.614526e-06,2.852922e+01,1.161385e+00,1.168534e-02
2.470000e-01,3.199975e-02,3.150867e-02,3.166659e-02,5.712875e-02,1.094104e-04,-4.594530e-05,-6.096542e-05,-2.595038e-06,2.842270e+01,1.157048e+00,1.159824e-02
2.480000e-01,3.205666e-02,3.156114e-02,3.172570e-02,5.691604e-02,1.094104e-04,-4.585565e-05,-6.107386e-05,-2.575749e-06,2.831687e+01,1.152740e+00,1.151203e-02
2.490000e-01,3.211337e-02,3.161338e-02,3.178464e-02,5.670472e-02,1.094104e-04,-4.576620e-05,-6.118189e-05,-2.556658e-06,2.821173e+01,1.148460e+00,1.142670e-02
2.500000e-01,3.216986e-02,3.166538e-02,3.184338e-02,5.649477e-02,1.094104e-04,-4.567697e-05,-6.128952e-05,-2.537761e-06,2.810728e+01,1.144208e+00,1.134224e-02
2.510000e-01,3.222615e-02,3.171716e-02,3.190195e-02,5.628618e-02,1.094104e-04,-4.558794e-05,-6.139676e-05,-2.519056e-06,2.800350e+01,1.139983e+00,1.125864e-02
2.520000e-01,3.228223e-02,3.176871e-02,3.196033e-02,5.607893e-02,1.094104e-04,-4.549913e-05,-6.150360e-05,-2.500540e-06,2.790039e+01,1.135786e+00,1.117589e-02
2.530000e-01,3.233810e-02,3.182003e-02,3.201853e-02,5.587302e-02,1.094104e-04,-4.541052e-05,-6.161005e-05,-2.482211e-06,2.779795e+01,1.131615e+00,1.109397e-02
2.540000e-01,3.239377e-02,3.187112e-02,3.207655e-02,5.566843e-02,1.094104e-04,-4.532213e-05,-6.171610e-05,-2.464065e-06,2.769616e+01,1.127472e+00,1.101287e-02
2.550000e-01,3.244923e-02,3.192199e-02,3.213439e-02,5.546515e-02,1.094104e-04,-4.523394e-05,-6.182178e-05,-2.446102e-06,2.759502e+01,1.123355e+00,1.093258e-02
2.560000e-01,3.250450e-02,3.197264e-02,3.219205e-02,5.526316e-02,1.094104e-04,-4.514597e-05,-6.192706e-05,-2.428318e-06,2.749452e+01,1.119264e+00,1.085310e-02
2.570000e-01,3.255956e-02,3.202307e-02,3.224954e-02,5.506244e-02,1.094104e-04,-4.505820e-05,-6.203197e-05,-2.410712e-06,2.739467e+01,1.115199e+00,1.077441e-02
2.580000e-01,3.261442e-02,3.207328e-02,3.230685e-02,5.486300e-02,1.094104e-04,-4.497064e-05,-6.213649e-05,-2.393280e-06,2.729544e+01,1.111159e+00,1.069650e-02
2.590000e-01,3.266909e-02,3.212327e-02,3.236398e-02,5.466482e-02,1.094104e-04,-4.488330e-05,-6.224064e-05,-2.376020e-06,2.719684e+01,1.107145e+00,1.061936e-02
2.600000e-01,3.272355e-02,3.217304e-02,3.242095e-02,5.446787e-02,1.094104e-04,-4.479616e-05,-6.234441e-05,-2.358930e-06,2.709886e+01,1.103156e+00,1.054298e-02
2.610000e-01,3.277783e-02,3.222260e-02,3.247774e-02,5.427216e-02,1.094104e-04,-4.470923e-05,-6.244781e-05,-2.342009e-06,2.700149e+01,1.099193e+00,1.046735e-02
2.620000e-01,3.283190e-02,3.227195e-02,3.253435e-02,5.407767e-02,1.094104e-04,-4.462250e-05,-6.255084e-05,-2.325253e-06,2.690472e+01,1.095254e+00,1.039246e-02
2.630000e-01,3.288579e-02,3.232108e-02,3.259080e-02,5.388439e-02,1.094104e-04,-4.453599e-05,-6.265349e-05,-2.308662e-06,2.680856e+01,1.091339e+00,1.031831e-02
2.640000e-01,3.293948e-02,3.237000e-02,3.264708e-02,5.369231e-02,1.094104e-04,-4.444968e-05,-6.275579e-05,-2.292231e-06,2.671300e+01,1.087449e+00,1.024487e-02
2.650000e-01,3.299298e-02,3.241871e-02,3.270319e-02,5.350141e-02,1.094104e-04,-4.436359e-05,-6.285772e-05,-2.275960e-06,2.661802e+01,1.083582e+00,1.017215e-02
2.660000e-01,3.304629e-02,3.246722e-02,3.275914e-02,5.331168e-02,1.094104e-04,-4.427770e-05,-6.295929e-05,-2.259847e-06,2.652363e+01,1.079740e+00,1.010014e-02
2.670000e-01,3.309942e-02,3.251552e-02,3.281491e-02,5.312312e-02,1.094104e-04,-4.419201e-05,-6.306050e-05,-2.243889e-06,2.642981e+01,1.075921e+00,1.002882e-02
2.680000e-01,3.315235e-02,3.256361e-02,3.287052e-02,5.293571e-02,1.094104e-04,-4.410654e-05,-6.316135e-05,-2.228085e-06,2.633657e+01,1.072125e+00,9.958180e-03
2.690000e-01,3.320510e-02,3.261149e-02,3.292597e-02,5.274944e-02,1.094104e-04,-4.402127e-05,-6.326185e-05,-2.212432e-06,2.624390e+01,1.068352e+00,9.888222e-03
2.700000e-01,3.325767e-02,3.265918e-02,3.298126e-02,5.256430e-02,1.094104e-04,-4.393620e-05,-6.336199e-05,-2.196929e-06,2.615179e+01,1.064603e+00,9.818933e-03
2.710000e-01,3.331005e-02,3.270666e-02,3.303638e-02,5.238028e-02,1.094104e-04,-4.385135e-05,-6.346178e-05,-2.181574e-06,2.606024e+01,1.060876e+00,9.750305e-03
2.720000e-01,3.336224e-02,3.275394e-02,3.309134e-02,5.219737e-02,1.094104e-04,-4.376670e-05,-6.356123e-05,-2.166365e-06,2.596924e+01,1.057171e+00,9.682329e-03
2.730000e-01,3.341426e-02,3.280102e-02,3.314614e-02,5.201556e-02,1.094104e-04,-4.368225e-05,-6.366033e-05,-2.151300e-06,2.587878e+01,1.053489e+00,9.614997e-03
2.740000e-01,3.346609e-02,3.284791e-02,3.320078e-02,5.183484e-02,1.094104e-04,-4.359801e-05,-6.375908e-05,-2.136377e-06,2.578887e+01,1.049829e+00,9.548301e-03
2.750000e-01,3.351775e-02,3.289459e-02,3.325526e-02,5.165520e-02,1.094104e-04,-4.351398e-05,-6.385750e-05,-2.121595e-06,2.569950e+01,1.046190e+00,9.482233e-03
2.760000e-01,3.356923e-02,3.294109e-02,3.330958e-02,5.147663e-02,1.094104e-04,-4.343015e-05,-6.395557e-05,-2.106951e-06,2.561065e+01,1.042574e+00,9.416786e-03
2.770000e-01,3.362053e-02,3.298738e-02,3.336375e-02,5.129912e-02,1.094104e-04,-4.334652e-05,-6.405330e-05,-2.092445e-06,2.552234e+01,1.038979e+00,9.351952e-03
2.780000e-01,3.367165e-02,3.303349e-02,3.341776e-02,5.112265e-02,1.094104e-04,-4.326310e-05,-6.415070e-05,-2.078074e-06,2.543454e+01,1.035405e+00,9.287723e-03
2.790000e-01,3.372260e-02,3.307940e-02,3.347161e-02,5.094723e-02,1.094104e-04,-4.317988e-05,-6.424777e-05,-2.063837e-06,2.534727e+01,1.031852e+00,9.224092e-03
