times[s],height[m],height_up[m],height_down[m],velocity[m/s],theta[rad],capillary_force[N],viscous_force[N],gravity_force[N],Reynolds_Number
1.500000e+00,1.011540e-03,8.429525e-04,1.264422e-03,8.832929e-09,1.553343e+00,1.946432e-06,-2.245576e-13,-1.946432e-06,3.135690e-10
1.501000e+00,1.011540e-03,8.429526e-04,1.264422e-03,8.832930e-09,1.553343e+00,1.946432e-06,-2.245577e-13,-1.946432e-06,3.135690e-10
1.502000e+00,1.011540e-03,8.429526e-04,1.264422e-03,8.832931e-09,1.553343e+00,1.946432e-06,-2.245577e-13,-1.946432e-06,3.135690e-10
1.503000e+00,1.011540e-03,8.429526e-04,1.264422e-03,8.832931e-09,1.553343e+00,1.946432e-06,-2.245577e-13,-1.946432e-06,3.135691e-10
1.504000e+00,1.011540e-03,8.429526e-04,1.264422e-03,8.832932e-09,1.553343e+00,1.946432e-06,-2.245577e-13,-1.946432e-06,3.135691e-10
1.505000e+00,1.011540e-03,8.429526e-04,1.264422e-03,8.832932e-09,1.553343e+00,1.946432e-06,-2.245577e-13,-1.946432e-06,3.135691e-10
1.506000e+00,1.011540e-03,8.429526e-04,1.264422e-03,8.832933e-09,1.553343e+00,1.946432e-06,-2.245577e-13,-1.946432e-06,3.135691e-10
1.507000e+00,1.011540e-03,8.429526e-04,1.264422e-03,8.832933e-09,1.553343e+00,1.946432e-06,-2.245577e-13,-1.946432e-06,3.135691e-10
1.508000e+00,1.011540e-03,8.429526e-04,1.264422e-03,8.832933e-09,1.553343e+00,1.946432e-06,-2.245578e-13,-1.946432e-06,3.135691e-10
1.509000e+00,1.011540e-03,8.429526e-04,1.264422e-03,8.832934e-09,1.553343e+00,1.946432e-06,-2.245578e-13,-1.946432e-06,3.135691e-10
1.510000e+00,1.011540e-03,8.429526e-04,1.264422e-03,8.832934e-09,1.553343e+00,1.946432e-06,-2.245578e-13,-1.946432e-06,3.135692e-10
1.511000e+00,1.011540e-03,8.429526e-04,1.264422e-03,8.832935e-09,1.553343e+00,1.946432e-06,-2.245578e-13,-1.946432e-06,3.135692e-10
1.512000e+00,1.011540e-03,8.429526e-04,1.264422e-03,8.832935e-09,1.553343e+00,1.946432e-06,-2.245578e-13,-1.946432e-06,3.135692e-10
1.513000e+00,1.011540e-03,8.429527e-04,1.264422e-03,8.832935e-09,1.553343e+00,1.946432e-06,-2.245578e-13,-1.946432e-06,3.135692e-10
1.514000e+00,1.011540e-03,8.429527e-04,1.264422e-03,8.832935e-09,1.553343e+00,1.946432e-06,-2.245578e-13,-1.946432e-06,3.135692e-10
1.515000e+00,1.011540e-03,8.429527e-04,1.264422e-03,8.832935e-09,1.553343e+00,1.946432e-06,-2.245578e-13,-1.946432e-06,3.135692e-10
1.516000e+00,1.011541e-03,8.429527e-04,1.264422e-03,8.832936e-09,1.553343e+00,1.946432e-06,-2.245578e-13,-1.946432e-06,3.135692e-10
1.517000e+00,1.011541e-03,8.429527e-04,1.264422e-03,8.832936e-09,1.553343e+00,1.946432e-06,-2.245578e-13,-1.946432e-06,3.135692e-10
1.518000e+00,1.011541e-03,8.429527e-04,1.264422e-03,8.832936e-09,1.553343e+00,1.946432e-06,-2.245578e-13,-1.946432e-06,3.135692e-10
1.519000e+00,1.011541e-03,8.429527e-04,1.264422e-03,8.832936e-09,1.553343e+00,1.946432e-06,-2.245578e-13,-1.946432e-06,3.135692e-10
1.520000e+00,1.011541e-03,8.429527e-04,1.264422e-03,8.832936e-09,1.553343e+00,1.946432e-06,-2.245579e-13,-1.946432e-06,3.135692e-10
1.521000e+00,1.011541e-03,8.429527e-04,1.264422e-03,8.832936e-09,1.553343e+00,1.946432e-06,-2.245579e-13,-1.946432e-06,3.135692e-10
1.522000e+00,1.011541e-03,8.429527e-04,1.264422e-03,8.832937e-09,1.553343e+00,1.946432e-06,-2.245579e-13,-1.946432e-06,3.135692e-10
1.523000e+00,1.011541e-03,8.429527e-04,1.264422e-03,8.832937e-09,1.553343e+00,1.946432e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.524000e+00,1.011541e-03,8.429528e-04,1.264422e-03,8.832937e-09,1.553343e+00,1.946432e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.525000e+00,1.011541e-03,8.429528e-04,1.264422e-03,8.832937e-09,1.553343e+00,1.946432e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.526000e+00,1.011541e-03,8.429528e-04,1.264422e-03,8.832937e-09,1.553343e+00,1.946432e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.527000e+00,1.011541e-03,8.429528e-04,1.264422e-03,8.832937e-09,1.553343e+00,1.946432e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.528000e+00,1.011541e-03,8.429528e-04,1.264422e-03,8.832937e-09,1.553343e+00,1.946432e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.529000e+00,1.011541e-03,8.429528e-04,1.264422e-03,8.832937e-09,1.553343e+00,1.946432e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.530000e+00,1.011541e-03,8.429528e-04,1.264422e-03,8.832937e-09,1.553343e+00,1.946432e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.531000e+00,1.011541e-03,8.429528e-04,1.264422e-03,8.832937e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.532000e+00,1.011541e-03,8.429528e-04,1.264422e-03,8.832937e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.533000e+00,1.011541e-03,8.429528e-04,1.264422e-03,8.832937e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.534000e+00,1.011541e-03,8.429528e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.535000e+00,1.011541e-03,8.429529e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.536000e+00,1.011541e-03,8.429529e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.537000e+00,1.011541e-03,8.429529e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.538000e+00,1.011541e-03,8.429529e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.539000e+00,1.011541e-03,8.429529e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.540000e+00,1.011541e-03,8.429529e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.541000e+00,1.011541e-03,8.429529e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.542000e+00,1.011541e-03,8.429529e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.543000e+00,1.011541e-03,8.429529e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946432e-06,3.135693e-10
1.544000e+00,1.011541e-03,8.429529e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946433e-06,3.135693e-10
1.545000e+00,1.011541e-03,8.429529e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946433e-06,3.135693e-10
1.546000e+00,1.011541e-03,8.429530e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946433e-06,3.135693e-10
1.547000e+00,1.011541e-03,8.429530e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245579e-13,-1.946433e-06,3.135693e-10
1.548000e+00,1.011541e-03,8.429530e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.549000e+00,1.011541e-03,8.429530e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.550000e+00,1.011541e-03,8.429530e-04,1.264422e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.551000e+00,1.011541e-03,8.429530e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.552000e+00,1.011541e-03,8.429530e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.553000e+00,1.011541e-03,8.429530e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.554000e+00,1.011541e-03,8.429530e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.555000e+00,1.011541e-03,8.429530e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.556000e+00,1.011541e-03,8.429530e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.557000e+00,1.011541e-03,8.429530e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.558000e+00,1.011541e-03,8.429531e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.559000e+00,1.011541e-03,8.429531e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.560000e+00,1.011541e-03,8.429531e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.561000e+00,1.011541e-03,8.429531e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.562000e+00,1.011541e-03,8.429531e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.563000e+00,1.011541e-03,8.429531e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.564000e+00,1.011541e-03,8.429531e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.565000e+00,1.011541e-03,8.429531e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.566000e+00,1.011541e-03,8.429531e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.567000e+00,1.011541e-03,8.429531e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.568000e+00,1.011541e-03,8.429531e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.569000e+00,1.011541e-03,8.429532e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.570000e+00,1.011541e-03,8.429532e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.571000e+00,1.011541e-03,8.429532e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.572000e+00,1.011541e-03,8.429532e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.573000e+00,1.011541e-03,8.429532e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.574000e+00,1.011541e-03,8.429532e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.575000e+00,1.011541e-03,8.429532e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.576000e+00,1.011541e-03,8.429532e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.577000e+00,1.011541e-03,8.429532e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.578000e+00,1.011541e-03,8.429532e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.579000e+00,1.011541e-03,8.429532e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.580000e+00,1.011541e-03,8.429533e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.581000e+00,1.011541e-03,8.429533e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.582000e+00,1.011541e-03,8.429533e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.583000e+00,1.011541e-03,8.429533e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.584000e+00,1.011541e-03,8.429533e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.585000e+00,1.011541e-03,8.429533e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.586000e+00,1.011541e-03,8.429533e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.587000e+00,1.011541e-03,8.429533e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.588000e+00,1.011541e-03,8.429533e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.589000e+00,1.011541e-03,8.429533e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946433e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.590000e+00,1.011541e-03,8.429533e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.591000e+00,1.011541e-03,8.429533e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.592000e+00,1.011541e-03,8.429534e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.593000e+00,1.011541e-03,8.429534e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.594000e+00,1.011541e-03,8.429534e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.595000e+00,1.011541e-03,8.429534e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245580e-13,-1.946433e-06,3.135693e-10
1.596000e+00,1.011541e-03,8.429534e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946433e-06,3.135693e-10
1.597000e+00,1.011541e-03,8.429534e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946433e-06,3.135693e-10
1.598000e+00,1.011541e-03,8.429534e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946433e-06,3.135693e-10
1.599000e+00,1.011541e-03,8.429534e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946433e-06,3.135693e-10
1.600000e+00,1.011541e-03,8.429534e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946433e-06,3.135693e-10
1.601000e+00,1.011541e-03,8.429534e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946433e-06,3.135693e-10
1.602000e+00,1.011541e-03,8.429534e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946433e-06,3.135693e-10
1.603000e+00,1.011541e-03,8.429535e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.604000e+00,1.011541e-03,8.429535e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.605000e+00,1.011541e-03,8.429535e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.606000e+00,1.011541e-03,8.429535e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.607000e+00,1.011541e-03,8.429535e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.608000e+00,1.011541e-03,8.429535e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.609000e+00,1.011541e-03,8.429535e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.610000e+00,1.011541e-03,8.429535e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.611000e+00,1.011541e-03,8.429535e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.612000e+00,1.011541e-03,8.429535e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.613000e+00,1.011541e-03,8.429535e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.614000e+00,1.011541e-03,8.429536e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.615000e+00,1.011541e-03,8.429536e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.616000e+00,1.011541e-03,8.429536e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.617000e+00,1.011541e-03,8.429536e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.618000e+00,1.011541e-03,8.429536e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.619000e+00,1.011541e-03,8.429536e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.620000e+00,1.011541e-03,8.429536e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.621000e+00,1.011541e-03,8.429536e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.622000e+00,1.011541e-03,8.429536e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.623000e+00,1.011541e-03,8.429536e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.624000e+00,1.011541e-03,8.429536e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.625000e+00,1.011541e-03,8.429536e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.626000e+00,1.011541e-03,8.429537e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.627000e+00,1.011541e-03,8.429537e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.628000e+00,1.011541e-03,8.429537e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.629000e+00,1.011542e-03,8.429537e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.630000e+00,1.011542e-03,8.429537e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.631000e+00,1.011542e-03,8.429537e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.632000e+00,1.011542e-03,8.429537e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.633000e+00,1.011542e-03,8.429537e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.634000e+00,1.011542e-03,8.429537e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.635000e+00,1.011542e-03,8.429537e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.636000e+00,1.011542e-03,8.429537e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.637000e+00,1.011542e-03,8.429538e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.638000e+00,1.011542e-03,8.429538e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.639000e+00,1.011542e-03,8.429538e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.640000e+00,1.011542e-03,8.429538e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.641000e+00,1.011542e-03,8.429538e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.642000e+00,1.011542e-03,8.429538e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.643000e+00,1.011542e-03,8.429538e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.644000e+00,1.011542e-03,8.429538e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.645000e+00,1.011542e-03,8.429538e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.646000e+00,1.011542e-03,8.429538e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245581e-13,-1.946434e-06,3.135693e-10
1.647000e+00,1.011542e-03,8.429538e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946434e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.648000e+00,1.011542e-03,8.429539e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.649000e+00,1.011542e-03,8.429539e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.650000e+00,1.011542e-03,8.429539e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.651000e+00,1.011542e-03,8.429539e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.652000e+00,1.011542e-03,8.429539e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.653000e+00,1.011542e-03,8.429539e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.654000e+00,1.011542e-03,8.429539e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.655000e+00,1.011542e-03,8.429539e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.656000e+00,1.011542e-03,8.429539e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.657000e+00,1.011542e-03,8.429539e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.658000e+00,1.011542e-03,8.429539e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.659000e+00,1.011542e-03,8.429539e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.660000e+00,1.011542e-03,8.429540e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.661000e+00,1.011542e-03,8.429540e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946434e-06,3.135693e-10
1.662000e+00,1.011542e-03,8.429540e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946435e-06,3.135693e-10
1.663000e+00,1.011542e-03,8.429540e-04,1.264423e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946435e-06,3.135693e-10
1.664000e+00,1.011542e-03,8.429540e-04,1.264424e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946435e-06,3.135693e-10
1.665000e+00,1.011542e-03,8.429540e-04,1.264424e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946435e-06,3.135693e-10
1.666000e+00,1.011542e-03,8.429540e-04,1.264424e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946435e-06,3.135693e-10
1.667000e+00,1.011542e-03,8.429540e-04,1.264424e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946435e-06,3.135693e-10
1.668000e+00,1.011542e-03,8.429540e-04,1.264424e-03,8.832938e-09,1.553343e+00,1.946435e-06,-2.245582e-13,-1.946435e-06,3.135693e-10
