times[s],height[m],height_up[m],height_down[m],velocity[m/s],capillary_force[N],inertia_force[N],viscous_force[N],gravity_force[N],Reynolds_Number
3.337000e+00,5.798029e-02,4.849187e-02,6.987151e-02,3.537517e-04,1.109734e-04,5.270801e-09,-5.154883e-07,-1.104631e-04,1.249590e-05
3.338000e+00,5.798064e-02,4.849189e-02,6.987361e-02,3.532826e-04,1.109734e-04,5.263810e-09,-5.148078e-07,-1.104638e-04,1.247933e-05
3.339000e+00,5.798099e-02,4.849190e-02,6.987571e-02,3.528141e-04,1.109734e-04,5.256828e-09,-5.141282e-07,-1.104645e-04,1.246278e-05
3.340000e+00,5.798135e-02,4.849192e-02,6.987782e-02,3.523462e-04,1.109734e-04,5.249856e-09,-5.134495e-07,-1.104652e-04,1.244625e-05
3.341000e+00,5.798170e-02,4.849194e-02,6.987992e-02,3.518789e-04,1.109734e-04,5.242893e-09,-5.127717e-07,-1.104658e-04,1.242974e-05
3.342000e+00,5.798205e-02,4.849196e-02,6.988202e-02,3.514123e-04,1.109734e-04,5.235940e-09,-5.120948e-07,-1.104665e-04,1.241326e-05
3.343000e+00,5.798240e-02,4.849198e-02,6.988411e-02,3.509463e-04,1.109734e-04,5.228996e-09,-5.114188e-07,-1.104672e-04,1.239680e-05
3.344000e+00,5.798275e-02,4.849199e-02,6.988621e-02,3.504809e-04,1.109734e-04,5.222061e-09,-5.107437e-07,-1.104678e-04,1.238036e-05
3.345000e+00,5.798310e-02,4.849201e-02,6.988830e-02,3.500161e-04,1.109734e-04,5.215135e-09,-5.100695e-07,-1.104685e-04,1.236394e-05
3.346000e+00,5.798345e-02,4.849203e-02,6.989039e-02,3.495520e-04,1.109734e-04,5.208219e-09,-5.093962e-07,-1.104692e-04,1.234755e-05
3.347000e+00,5.798380e-02,4.849205e-02,6.989249e-02,3.490884e-04,1.109734e-04,5.201312e-09,-5.087237e-07,-1.104698e-04,1.233117e-05
3.348000e+00,5.798415e-02,4.849207e-02,6.989458e-02,3.486255e-04,1.109734e-04,5.194414e-09,-5.080522e-07,-1.104705e-04,1.231482e-05
3.349000e+00,5.798450e-02,4.849208e-02,6.989666e-02,3.481632e-04,1.109734e-04,5.187525e-09,-5.073816e-07,-1.104712e-04,1.229849e-05
3.350000e+00,5.798485e-02,4.849210e-02,6.989875e-02,3.477016e-04,1.109734e-04,5.180646e-09,-5.067118e-07,-1.104718e-04,1.228218e-05
3.351000e+00,5.798519e-02,4.849212e-02,6.990083e-02,3.472405e-04,1.109734e-04,5.173776e-09,-5.060430e-07,-1.104725e-04,1.226590e-05
3.352000e+00,5.798554e-02,4.849214e-02,6.990292e-02,3.467801e-04,1.109734e-04,5.166915e-09,-5.053750e-07,-1.104732e-04,1.224963e-05
3.353000e+00,5.798589e-02,4.849216e-02,6.990500e-02,3.463203e-04,1.109734e-04,5.160063e-09,-5.047079e-07,-1.104738e-04,1.223339e-05
3.354000e+00,5.798623e-02,4.849217e-02,6.990708e-02,3.458611e-04,1.109734e-04,5.153220e-09,-5.040417e-07,-1.104745e-04,1.221717e-05
3.355000e+00,5.798658e-02,4.849219e-02,6.990916e-02,3.454025e-04,1.109734e-04,5.146387e-09,-5.033764e-07,-1.104751e-04,1.220097e-05
3.356000e+00,5.798692e-02,4.849221e-02,6.991124e-02,3.449445e-04,1.109734e-04,5.139563e-09,-5.027119e-07,-1.104758e-04,1.218479e-05
3.357000e+00,5.798727e-02,4.849223e-02,6.991331e-02,3.444872e-04,1.109734e-04,5.132747e-09,-5.020484e-07,-1.104764e-04,1.216864e-05
3.358000e+00,5.798761e-02,4.849224e-02,6.991539e-02,3.440304e-04,1.109734e-04,5.125941e-09,-5.013857e-07,-1.104771e-04,1.215250e-05
3.359000e+00,5.798796e-02,4.849226e-02,6.991746e-02,3.435743e-04,1.109734e-04,5.119144e-09,-5.007239e-07,-1.104778e-04,1.213639e-05
3.360000e+00,5.798830e-02,4.849228e-02,6.991953e-02,3.431188e-04,1.109734e-04,5.112356e-09,-5.000630e-07,-1.104784e-04,1.212030e-05
3.361000e+00,5.798864e-02,4.849230e-02,6.992160e-02,3.426638e-04,1.109734e-04,5.105578e-09,-4.994029e-07,-1.104791e-04,1.210423e-05
3.362000e+00,5.798899e-02,4.849231e-02,6.992367e-02,3.422095e-04,1.109734e-04,5.098808e-09,-4.987438e-07,-1.104797e-04,1.208818e-05
3.363000e+00,5.798933e-02,4.849233e-02,6.992574e-02,3.417558e-04,1.109734e-04,5.092047e-09,-4.980855e-07,-1.104804e-04,1.207216e-05
3.364000e+00,5.798967e-02,4.849235e-02,6.992780e-02,3.413027e-04,1.109734e-04,5.085296e-09,-4.974280e-07,-1.104810e-04,1.205615e-05
3.365000e+00,5.799001e-02,4.849236e-02,6.992987e-02,3.408502e-04,1.109734e-04,5.078553e-09,-4.967715e-07,-1.104817e-04,1.204017e-05
3.366000e+00,5.799035e-02,4.849238e-02,6.993193e-02,3.403984e-04,1.109734e-04,5.071819e-09,-4.961158e-07,-1.104823e-04,1.202420e-05
3.367000e+00,5.799069e-02,4.849240e-02,6.993399e-02,3.399471e-04,1.109734e-04,5.065095e-09,-4.954610e-07,-1.104830e-04,1.200826e-05
3.368000e+00,5.799103e-02,4.849242e-02,6.993605e-02,3.394964e-04,1.109734e-04,5.058379e-09,-4.948070e-07,-1.104836e-04,1.199234e-05
3.369000e+00,5.799137e-02,4.849243e-02,6.993811e-02,3.390463e-04,1.109734e-04,5.051673e-09,-4.941540e-07,-1.104843e-04,1.197645e-05
3.370000e+00,5.799171e-02,4.849245e-02,6.994016e-02,3.385969e-04,1.109734e-04,5.044975e-09,-4.935018e-07,-1.104849e-04,1.196057e-05
3.371000e+00,5.799205e-02,4.849247e-02,6.994222e-02,3.381480e-04,1.109734e-04,5.038286e-09,-4.928504e-07,-1.104856e-04,1.194471e-05
3.372000e+00,5.799239e-02,4.849248e-02,6.994427e-02,3.376997e-04,1.109734e-04,5.031607e-09,-4.921999e-07,-1.104862e-04,1.192888e-05
3.373000e+00,5.799272e-02,4.849250e-02,6.994632e-02,3.372521e-04,1.109734e-04,5.024936e-09,-4.915503e-07,-1.104868e-04,1.191306e-05
3.374000e+00,5.799306e-02,4.849252e-02,6.994837e-02,3.368050e-04,1.109734e-04,5.018274e-09,-4.909016e-07,-1.104875e-04,1.189727e-05
3.375000e+00,5.799340e-02,4.849253e-02,6.995042e-02,3.363585e-04,1.109734e-04,5.011621e-09,-4.902537e-07,-1.104881e-04,1.188150e-05
3.376000e+00,5.799373e-02,4.849255e-02,6.995247e-02,3.359126e-04,1.109734e-04,5.004977e-09,-4.896066e-07,-1.104888e-04,1.186575e-05
3.377000e+00,5.799407e-02,4.849257e-02,6.995452e-02,3.354674e-04,1.109734e-04,4.998342e-09,-4.889604e-07,-1.104894e-04,1.185002e-05
3.378000e+00,5.799440e-02,4.849258e-02,6.995656e-02,3.350227e-04,1.109734e-04,4.991716e-09,-4.883151e-07,-1.104900e-04,1.183431e-05
3.379000e+00,5.799474e-02,4.849260e-02,6.995861e-02,3.345786e-04,1.109734e-04,4.985098e-09,-4.876706e-07,-1.104907e-04,1.181863e-05
3.380000e+00,5.799507e-02,4.849262e-02,6.996065e-02,3.341351e-04,1.109734e-04,4.978490e-09,-4.870270e-07,-1.104913e-04,1.180296e-05
3.381000e+00,5.799541e-02,4.849263e-02,6.996269e-02,3.336922e-04,1.109734e-04,4.971890e-09,-4.863843e-07,-1.104920e-04,1.178732e-05
3.382000e+00,5.799574e-02,4.849265e-02,6.996473e-02,3.332499e-04,1.109734e-04,4.965299e-09,-4.857423e-07,-1.104926e-04,1.177169e-05
3.383000e+00,5.799607e-02,4.849267e-02,6.996676e-02,3.328082e-04,1.109734e-04,4.958717e-09,-4.851013e-07,-1.104932e-04,1.175609e-05
3.384000e+00,5.799641e-02,4.849268e-02,6.996880e-02,3.323670e-04,1.109734e-04,4.952144e-09,-4.844611e-07,-1.104939e-04,1.174051e-05
3.385000e+00,5.799674e-02,4.849270e-02,6.997083e-02,3.319265e-04,1.109734e-04,4.945579e-09,-4.838217e-07,-1.104945e-04,1.172495e-05
3.386000e+00,5.799707e-02,4.849272e-02,6.997287e-02,3.314866e-04,1.109734e-04,4.939024e-09,-4.831832e-07,-1.104951e-04,1.170940e-05
3.387000e+00,5.799740e-02,4.849273e-02,6.997490e-02,3.310472e-04,1.109734e-04,4.932477e-09,-4.825455e-07,-1.104958e-04,1.169388e-05
3.388000e+00,5.799773e-02,4.849275e-02,6.997693e-02,3.306084e-04,1.109734e-04,4.925939e-09,-4.819087e-07,-1.104964e-04,1.167839e-05
3.389000e+00,5.799806e-02,4.849277e-02,6.997896e-02,3.301702e-04,1.109734e-04,4.919409e-09,-4.812727e-07,-1.104970e-04,1.166291e-05
3.390000e+00,5.799839e-02,4.849278e-02,6.998098e-02,3.297326e-04,1.109734e-04,4.912888e-09,-4.806376e-07,-1.104976e-04,1.164745e-05
3.391000e+00,5.799872e-02,4.849280e-02,6.998301e-02,3.292956e-04,1.109734e-04,4.906376e-09,-4.800033e-07,-1.104983e-04,1.163201e-05
3.392000e+00,5.799905e-02,4.849281e-02,6.998503e-02,3.288592e-04,1.109734e-04,4.899873e-09,-4.793699e-07,-1.104989e-04,1.161660e-05
3.393000e+00,5.799938e-02,4.849283e-02,6.998705e-02,3.284233e-04,1.109734e-04,4.893379e-09,-4.787372e-07,-1.104995e-04,1.160120e-05
3.394000e+00,5.799971e-02,4.849285e-02,6.998908e-02,3.279881e-04,1.109734e-04,4.886893e-09,-4.781055e-07,-1.105001e-04,1.158582e-05
3.395000e+00,5.800004e-02,4.849286e-02,6.999110e-02,3.275534e-04,1.109734e-04,4.880415e-09,-4.774745e-07,-1.105008e-04,1.157047e-05
3.396000e+00,5.800036e-02,4.849288e-02,6.999311e-02,3.271193e-04,1.109734e-04,4.873947e-09,-4.768444e-07,-1.105014e-04,1.155514e-05
3.397000e+00,5.800069e-02,4.849289e-02,6.999513e-02,3.266858e-04,1.109734e-04,4.867487e-09,-4.762152e-07,-1.105020e-04,1.153982e-05
3.398000e+00,5.800102e-02,4.849291e-02,6.999715e-02,3.262528e-04,1.109734e-04,4.861036e-09,-4.755867e-07,-1.105026e-04,1.152453e-05
3.399000e+00,5.800134e-02,4.849293e-02,6.999916e-02,3.258205e-04,1.109734e-04,4.854593e-09,-4.749591e-07,-1.105033e-04,1.150926e-05
3.400000e+00,5.800167e-02,4.849294e-02,7.000117e-02,3.253887e-04,1.109734e-04,4.848159e-09,-4.743324e-07,-1.105039e-04,1.149400e-05
3.401000e+00,5.800199e-02,4.849296e-02,7.000318e-02,3.249575e-04,1.109734e-04,4.841733e-09,-4.737064e-07,-1.105045e-04,1.147877e-05
3.402000e+00,5.800232e-02,4.849297e-02,7.000519e-02,3.245268e-04,1.109734e-04,4.835317e-09,-4.730813e-07,-1.105051e-04,1.146356e-05
3.403000e+00,5.800264e-02,4.849299e-02,7.000720e-02,3.240968e-04,1.109734e-04,4.828908e-09,-4.724571e-07,-1.105057e-04,1.144837e-05
3.404000e+00,5.800297e-02,4.849300e-02,7.000921e-02,3.236673e-04,1.109734e-04,4.822509e-09,-4.718336e-07,-1.105064e-04,1.143320e-05
3.405000e+00,5.800329e-02,4.849302e-02,7.001121e-02,3.232384e-04,1.109734e-04,4.816117e-09,-4.712110e-07,-1.105070e-04,1.141805e-05
3.406000e+00,5.800361e-02,4.849304e-02,7.001322e-02,3.228100e-04,1.109734e-04,4.809735e-09,-4.705892e-07,-1.105076e-04,1.140292e-05
3.407000e+00,5.800394e-02,4.849305e-02,7.001522e-02,3.223823e-04,1.109734e-04,4.803361e-09,-4.699682e-07,-1.105082e-04,1.138781e-05
3.408000e+00,5.800426e-02,4.849307e-02,7.001722e-02,3.219551e-04,1.109734e-04,4.796995e-09,-4.693481e-07,-1.105088e-04,1.137272e-05
3.409000e+00,5.800458e-02,4.849308e-02,7.001922e-02,3.215285e-04,1.109734e-04,4.790638e-09,-4.687287e-07,-1.105094e-04,1.135765e-05
3.410000e+00,5.800490e-02,4.849310e-02,7.002122e-02,3.211024e-04,1.109734e-04,4.784289e-09,-4.681102e-07,-1.105100e-04,1.134260e-05
3.411000e+00,5.800522e-02,4.849311e-02,7.002321e-02,3.206769e-04,1.109734e-04,4.777949e-09,-4.674925e-07,-1.105106e-04,1.132757e-05
3.412000e+00,5.800554e-02,4.849313e-02,7.002521e-02,3.202520e-04,1.109734e-04,4.771618e-09,-4.668757e-07,-1.105113e-04,1.131256e-05
3.413000e+00,5.800586e-02,4.849314e-02,7.002720e-02,3.198277e-04,1.109734e-04,4.765295e-09,-4.662596e-07,-1.105119e-04,1.129757e-05
3.414000e+00,5.800618e-02,4.849316e-02,7.002919e-02,3.194039e-04,1.109734e-04,4.758980e-09,-4.656444e-07,-1.105125e-04,1.128260e-05
3.415000e+00,5.800650e-02,4.849318e-02,7.003118e-02,3.189807e-04,1.109734e-04,4.752674e-09,-4.650299e-07,-1.105131e-04,1.126765e-05
3.416000e+00,5.800682e-02,4.849319e-02,7.003317e-02,3.185580e-04,1.109734e-04,4.746376e-09,-4.644163e-07,-1.105137e-04,1.125272e-05
3.417000e+00,5.800714e-02,4.849321e-02,7.003516e-02,3.181360e-04,1.109734e-04,4.740086e-09,-4.638035e-07,-1.105143e-04,1.123781e-05
3.418000e+00,5.800746e-02,4.849322e-02,7.003715e-02,3.177144e-04,1.109734e-04,4.733805e-09,-4.631916e-07,-1.105149e-04,1.122292e-05
3.419000e+00,5.800777e-02,4.849324e-02,7.003913e-02,3.172935e-04,1.109734e-04,4.727533e-09,-4.625804e-07,-1.105155e-04,1.120805e-05
3.420000e+00,5.800809e-02,4.849325e-02,7.004111e-02,3.168731e-04,1.109734e-04,4.721268e-09,-4.619700e-07,-1.105161e-04,1.119320e-05
3.421000e+00,5.800841e-02,4.849327e-02,7.004310e-02,3.164533e-04,1.109734e-04,4.715013e-09,-4.613605e-07,-1.105167e-04,1.117837e-05
3.422000e+00,5.800872e-02,4.849328e-02,7.004508e-02,3.160340e-04,1.109734e-04,4.708765e-09,-4.607517e-07,-1.105173e-04,1.116356e-05
3.423000e+00,5.800904e-02,4.849330e-02,7.004706e-02,3.156153e-04,1.109734e-04,4.702526e-09,-4.601438e-07,-1.105179e-04,1.114877e-05
3.424000e+00,5.800935e-02,4.849331e-02,7.004903e-02,3.151971e-04,1.109734e-04,4.696295e-09,-4.595367e-07,-1.105185e-04,1.113400e-05
3.425000e+00,5.800967e-02,4.849333e-02,7.005101e-02,3.147795e-04,1.109734e-04,4.690073e-09,-4.589303e-07,-1.105191e-04,1.111925e-05
3.426000e+00,5.800998e-02,4.849334e-02,7.005299e-02,3.143625e-04,1.109734e-04,4.683858e-09,-4.583248e-07,-1.105197e-04,1.110452e-05
3.427000e+00,5.801030e-02,4.849336e-02,7.005496e-02,3.139460e-04,1.109734e-04,4.677653e-09,-4.577201e-07,-1.105203e-04,1.108980e-05
3.428000e+00,5.801061e-02,4.849337e-02,7.005693e-02,3.135301e-04,1.109734e-04,4.671455e-09,-4.571161e-07,-1.105209e-04,1.107511e-05
3.429000e+00,5.801093e-02,4.849339e-02,7.005890e-02,3.131147e-04,1.109734e-04,4.665266e-09,-4.565130e-07,-1.105215e-04,1.106044e-05
3.430000e+00,5.801124e-02,4.849340e-02,7.006087e-02,3.126999e-04,1.109734e-04,4.659085e-09,-4.559107e-07,-1.105221e-04,1.104579e-05
3.431000e+00,5.801155e-02,4.849342e-02,7.006284e-02,3.122857e-04,1.109734e-04,4.652912e-09,-4.553092e-07,-1.105227e-04,1.103115e-05
3.432000e+00,5.801186e-02,4.849343e-02,7.006481e-02,3.118720e-04,1.109734e-04,4.646747e-09,-4.547085e-07,-1.105233e-04,1.101654e-05
3.433000e+00,5.801217e-02,4.849344e-02,7.006677e-02,3.114588e-04,1.109734e-04,4.640591e-09,-4.541085e-07,-1.105239e-04,1.100195e-05
3.434000e+00,5.801249e-02,4.849346e-02,7.006873e-02,3.110462e-04,1.109734e-04,4.634443e-09,-4.535094e-07,-1.105245e-04,1.098737e-05
3.435000e+00,5.801280e-02,4.849347e-02,7.007070e-02,3.106342e-04,1.109734e-04,4.628303e-09,-4.529110e-07,-1.105251e-04,1.097282e-05
3.436000e+00,5.801311e-02,4.849349e-02,7.007266e-02,3.102227e-04,1.109734e-04,4.622171e-09,-4.523135e-07,-1.105257e-04,1.095828e-05
3.437000e+00,5.801342e-02,4.849350e-02,7.007462e-02,3.098117e-04,1.109734e-04,4.616048e-09,-4.517167e-07,-1.105263e-04,1.094377e-05
3.438000e+00,5.801373e-02,4.849352e-02,7.007657e-02,3.094013e-04,1.109734e-04,4.609933e-09,-4.511208e-07,-1.105269e-04,1.092927e-05
3.439000e+00,5.801404e-02,4.849353e-02,7.007853e-02,3.089915e-04,1.109734e-04,4.603825e-09,-4.505256e-07,-1.105274e-04,1.091479e-05
3.440000e+00,5.801434e-02,4.849355e-02,7.008049e-02,3.085822e-04,1.109734e-04,4.597726e-09,-4.499312e-07,-1.105280e-04,1.090033e-05
3.441000e+00,5.801465e-02,4.849356e-02,7.008244e-02,3.081734e-04,1.109734e-04,4.591636e-09,-4.493376e-07,-1.105286e-04,1.088589e-05
3.442000e+00,5.801496e-02,4.849358e-02,7.008439e-02,3.077652e-04,1.109734e-04,4.585553e-09,-4.487448e-07,-1.105292e-04,1.087147e-05
3.443000e+00,5.801527e-02,4.849359e-02,7.008634e-02,3.073576e-04,1.109734e-04,4.579478e-09,-4.481527e-07,-1.105298e-04,1.085707e-05
3.444000e+00,5.801558e-02,4.849360e-02,7.008829e-02,3.069504e-04,1.109734e-04,4.573412e-09,-4.475615e-07,-1.105304e-04,1.084269e-05
3.445000e+00,5.801588e-02,4.849362e-02,7.009024e-02,3.065439e-04,1.109734e-04,4.567354e-09,-4.469710e-07,-1.105310e-04,1.082833e-05
3.446000e+00,5.801619e-02,4.849363e-02,7.009219e-02,3.061378e-04,1.109734e-04,4.561303e-09,-4.463813e-07,-1.105315e-04,1.081399e-05
3.447000e+00,5.801649e-02,4.849365e-02,7.009413e-02,3.057323e-04,1.109734e-04,4.555261e-09,-4.457924e-07,-1.105321e-04,1.079966e-05
3.448000e+00,5.801680e-02,4.849366e-02,7.009608e-02,3.053274e-04,1.109734e-04,4.549227e-09,-4.452043e-07,-1.105327e-04,1.078536e-05
3.449000e+00,5.801711e-02,4.849368e-02,7.009802e-02,3.049230e-04,1.109734e-04,4.543201e-09,-4.446170e-07,-1.105333e-04,1.077107e-05
3.450000e+00,5.801741e-02,4.849369e-02,7.009996e-02,3.045191e-04,1.109734e-04,4.537183e-09,-4.440304e-07,-1.105339e-04,1.075681e-05
3.451000e+00,5.801771e-02,4.849370e-02,7.010190e-02,3.041158e-04,1.109734e-04,4.531173e-09,-4.434446e-07,-1.105345e-04,1.074256e-05
3.452000e+00,5.801802e-02,4.849372e-02,7.010384e-02,3.037130e-04,1.109734e-04,4.525171e-09,-4.428596e-07,-1.105350e-04,1.072833e-05
3.453000e+00,5.801832e-02,4.849373e-02,7.010577e-02,3.033107e-04,1.109734e-04,4.519177e-09,-4.422754e-07,-1.105356e-04,1.071412e-05
3.454000e+00,5.801862e-02,4.849375e-02,7.010771e-02,3.029090e-04,1.109734e-04,4.513191e-09,-4.416919e-07,-1.105362e-04,1.069993e-05
3.455000e+00,5.801893e-02,4.849376e-02,7.010964e-02,3.025078e-04,1.109734e-04,4.507213e-09,-4.411092e-07,-1.105368e-04,1.068576e-05
3.456000e+00,5.801923e-02,4.849377e-02,7.011158e-02,3.021072e-04,1.109734e-04,4.501243e-09,-4.405273e-07,-1.105373e-04,1.067161e-05
3.457000e+00,5.801953e-02,4.849379e-02,7.011351e-02,3.017071e-04,1.109734e-04,4.495281e-09,-4.399462e-07,-1.105379e-04,1.065748e-05
3.458000e+00,5.801983e-02,4.849380e-02,7.011544e-02,3.013075e-04,1.109734e-04,4.489327e-09,-4.393658e-07,-1.105385e-04,1.064336e-05
3.459000e+00,5.802013e-02,4.849382e-02,7.011737e-02,3.009084e-04,1.109734e-04,4.483381e-09,-4.387862e-07,-1.105391e-04,1.062927e-05
3.460000e+00,5.802043e-02,4.849383e-02,7.011929e-02,3.005099e-04,1.109734e-04,4.477443e-09,-4.382073e-07,-1.105396e-04,1.061519e-05
3.461000e+00,5.802074e-02,4.849384e-02,7.012122e-02,3.001119e-04,1.109734e-04,4.471513e-09,-4.376293e-07,-1.105402e-04,1.060113e-05
3.462000e+00,5.802104e-02,4.849386e-02,7.012314e-02,2.997145e-04,1.109734e-04,4.465590e-09,-4.370520e-07,-1.105408e-04,1.058709e-05
3.463000e+00,5.802133e-02,4.849387e-02,7.012507e-02,2.993176e-04,1.109734e-04,4.459676e-09,-4.364754e-07,-1.105413e-04,1.057307e-05
3.464000e+00,5.802163e-02,4.849388e-02,7.012699e-02,2.989212e-04,1.109734e-04,4.453770e-09,-4.358996e-07,-1.105419e-04,1.055907e-05
3.465000e+00,5.802193e-02,4.849390e-02,7.012891e-02,2.985253e-04,1.109734e-04,4.447871e-09,-4.353246e-07,-1.105425e-04,1.054508e-05
